video,frame,track_id,bb_left,bb_top,bb_width,bb_height,cx,cy,area,vehicle_type,orientation,speed,trajectory_length,truncation_ratio,occlusion_ratio,visibility,occ_ratio_by_vehicle,occ_ratio_by_background,occlusion_source,n_occlusion_regions,occluder_ids,occlusion_status_raw,frame_density
MVI_20011,95,13,757.9,145.91,74.05,42.88,794.925,167.35,3175.264,car,218.22,4.4042,148.0,0.0,0.13610521833775077,0.8638947816622492,0.0,0.13610521833775077,background,1,,-1,14
MVI_20011,95,14,553.15,58.325,25.75,21.25,566.025,68.95,547.1875,car,192.8,0.22561,163.0,0.0,0.0,1.0,0.0,0.0,none,0,,,14
MVI_20011,95,15,586.9,50.365,24.35,22.81,599.0749999999999,61.77,555.4235,car,74.694,0.98494,160.0,0.0,0.0,1.0,0.0,0.0,none,0,,,14
MVI_20011,95,16,510.9,49.846,24.75,23.499,523.275,61.595499999999994,581.60025,car,41.03,0.457,179.0,0.0,0.0,1.0,0.0,0.0,none,0,,,14
MVI_20011,95,17,891.45,162.22,69.55,81.1,926.225,202.76999999999998,5640.504999999999,van,218.42,5.351,121.0,0.30511,0.0,1.0,0.0,0.0,none,0,,,14
MVI_20011,96,3,550.05,317.33,136.85,167.77,618.4749999999999,401.215,22959.3245,car,9.5507,10.397,105.0,0.0,0.0,1.0,0.0,0.0,none,0,,,14
MVI_20011,96,4,471.72,177.23,69.73,71.27,506.58500000000004,212.86499999999998,4969.6571,car,358.82,3.6333,132.0,0.0,0.0,1.0,0.0,0.0,none,0,,,14
MVI_20011,96,5,572.35,145.47,51.65,48.34,598.1750000000001,169.64,2496.761,car,15.721,1.7531,151.0,0.0,0.0,1.0,0.0,0.0,none,0,,,14
MVI_20011,96,7,652.6,59.45,36.2,27.485,670.7,73.1925,994.9570000000001,car,222.16,1.7505,157.0,0.0,0.0,1.0,0.0,0.0,none,0,,,14
MVI_20011,96,8,620.9,120.38,55.35,43.4,648.5749999999999,142.07999999999998,2402.19,car,55.278,3.0416,127.0,0.0,0.0,1.0,0.0,0.0,none,0,,1,14
MVI_20011,96,9,546.05,81.085,36.4,31.025,564.25,96.5975,1129.31,car,30.174,0.2487,163.0,0.0,0.0,1.0,0.0,0.0,none,0,,,14
MVI_20011,96,10,607.15,101.51,39.95,33.02,627.125,118.02000000000001,1319.1490000000001,car,4.1297,1.3886,127.0,0.0,0.28103724446594036,0.7189627555340596,0.28103724446594036,0.0,vehicle,1,8,,14
MVI_20011,96,11,715.75,82.21,39.35,27.48,735.425,95.94999999999999,1081.338,car,229.8,2.684,136.0,0.0,0.0,1.0,0.0,0.0,none,0,,,14
MVI_20011,96,12,781.9,92.77,46.25,33.11,805.025,109.32499999999999,1531.3374999999999,car,229.64,3.6748,109.0,0.0,0.0,1.0,0.0,0.0,none,0,,,14
MVI_20011,96,13,755.9,143.57,72.6,40.63,792.1999999999999,163.885,2949.738,car,218.18,4.4082,148.0,0.0,0.10434825059039135,0.8956517494096087,0.0,0.10434825059039135,background,1,,-1,14
MVI_20011,96,14,553.35,58.5,25.3,20.47,566.0,68.735,517.891,car,186.63,0.21645,163.0,0.0,0.0,1.0,0.0,0.0,none,0,,,14
MVI_20011,96,15,587.6,50.365,24.9,23.325,600.0500000000001,62.0275,580.7924999999999,car,75.206,1.0084,160.0,0.0,0.0,1.0,0.0,0.0,none,0,,,14
MVI_20011,96,16,511.2,50.105,24.8,23.675,523.6,61.942499999999995,587.14,car,43.125,0.47543,179.0,0.0,0.0,1.0,0.0,0.0,none,0,,,14
MVI_20011,96,17,884.8,157.59,76.2,81.97,922.9,198.575,6246.1140000000005,van,218.42,5.351,121.0,0.228,0.0,1.0,0.0,0.0,none,0,,,14
MVI_20011,97,3,549.35,324.52,141.7,173.91,620.2,411.47499999999997,24643.047,car,9.5461,10.402,105.0,0.0,0.0,1.0,0.0,0.0,none,0,,,14
MVI_20011,97,4,470.43,179.66,72.12,73.69,506.49,216.505,5314.5228,car,358.46,3.6363,132.0,0.0,0.0,1.0,0.0,0.0,none,0,,,14
MVI_20011,97,5,572.7,146.94,51.9,48.77,598.6500000000001,171.325,2531.163,car,15.743,1.7507,151.0,0.0,0.0,1.0,0.0,0.0,none,0,,,14
MVI_20011,97,7,651.65,58.155,35.75,27.48,669.525,71.895,982.41,car,222.16,1.7505,157.0,0.0,0.0,1.0,0.0,0.0,none,0,,,14
MVI_20011,97,8,623.1,121.5,56.0,44.62,651.1,143.81,2498.72,car,55.583,3.0608,127.0,0.0,0.0,1.0,0.0,0.0,none,0,,1,14
MVI_20011,97,9,546.25,81.0,36.3,31.64,564.4,96.82,1148.532,car,34.592,0.26421,163.0,0.0,0.0,1.0,0.0,0.0,none,0,,,14
MVI_20011,97,10,607.5,101.77,39.4,35.27,627.2,119.405,1389.6380000000001,car,3.0996,1.387,127.0,0.0,0.2661498893956549,0.7338501106043451,0.2661498893956549,0.0,vehicle,1,8,,14
MVI_20011,97,11,713.95,81.0,38.9,26.44,733.4000000000001,94.22,1028.516,car,229.49,2.6634,136.0,0.0,0.0,1.0,0.0,0.0,none,0,,,14
MVI_20011,97,12,779.35,90.865,45.65,32.155,802.1750000000001,106.9425,1467.87575,car,230.14,3.7131,109.0,0.0,0.0,1.0,0.0,0.0,none,0,,,14
MVI_20011,97,13,753.9,141.23,71.1,38.39,789.4499999999999,160.42499999999998,2729.529,car,218.48,4.4197,148.0,0.0,0.07144089694595661,0.9285591030540434,0.0,0.07144089694595661,background,1,,-1,14
MVI_20011,97,14,553.5,58.675,24.9,19.69,565.95,68.52,490.281,car,193.09,0.22074,163.0,0.0,0.0,1.0,0.0,0.0,none,0,,,14
MVI_20011,97,15,588.3,50.365,25.4,23.845,601.0,62.2875,605.6629999999999,car,74.694,0.98494,160.0,0.0,0.0,1.0,0.0,0.0,none,0,,,14
MVI_20011,97,16,511.45,50.365,24.9,23.845,523.9,62.2875,593.7404999999999,car,41.009,0.45719,179.0,0.0,0.0,1.0,0.0,0.0,none,0,,,14
MVI_20011,97,17,884.25,154.73,76.75,82.52,922.625,195.98999999999998,6333.41,van,186.08,2.5971,121.0,0.20637,0.0,1.0,0.0,0.0,none,0,,,14
MVI_20011,98,3,549.45,335.6,145.35,168.45,622.125,419.82500000000005,24484.207499999997,car,12.982,8.569,105.0,0.0,0.0,1.0,0.0,0.0,none,0,,,14
MVI_20011,98,4,469.3,183.03,73.1,75.77,505.85,220.915,5538.786999999999,car,351.78,4.4608,132.0,0.0,0.0,1.0,0.0,0.0,none,0,,,14
MVI_20011,98,5,572.65,148.85,53.25,50.06,599.275,173.88,2665.695,car,13.746,2.6303,151.0,0.0,0.0,1.0,0.0,0.0,none,0,,,14
MVI_20011,98,7,650.7,57.635,36.1,27.305,668.75,71.2875,985.7105,car,231.91,0.98472,157.0,0.0,0.0,1.0,0.0,0.0,none,0,,,14
MVI_20011,98,8,624.45,123.23,56.4,45.83,652.6500000000001,146.145,2584.812,car,33.548,2.8047,127.0,0.0,0.0,1.0,0.0,0.0,none,0,,1,14
MVI_20011,98,9,546.15,82.125,36.8,30.685,564.55,97.4675,1129.2079999999999,car,12.995,0.66708,163.0,0.0,0.0,1.0,0.0,0.0,none,0,,,14
MVI_20011,98,10,607.4,102.98,40.05,37.26,627.425,121.61,1492.263,car,5.8263,2.2164,127.0,0.0,0.26217228464419357,0.7378277153558064,0.26217228464419357,0.0,vehicle,1,8,,14
MVI_20011,98,11,713.0,79.875,37.85,26.875,731.925,93.3125,1017.21875,car,238.4,1.7318,136.0,0.0,0.0,1.0,0.0,0.0,none,0,,,14
MVI_20011,98,12,776.75,90.0,45.85,32.07,799.675,106.035,1470.4095,car,250.0,2.6605,109.0,0.0,0.0,1.0,0.0,0.0,none,0,,,14
MVI_20011,98,13,750.3,139.16,70.5,39.41,785.55,158.865,2778.4049999999997,car,248.23,4.1995,148.0,0.0,0.12345176459155545,0.8765482354084445,0.0,0.12345176459155545,background,1,,-1,14
MVI_20011,98,14,553.25,59.19,25.4,19.78,565.95,69.08,502.412,car,0.0,0.56,163.0,0.0,0.0,1.0,0.0,0.0,none,0,,,14
MVI_20011,98,15,587.5,50.885,26.2,24.02,600.6,62.894999999999996,629.324,car,326.64,0.72736,160.0,0.0,0.0,1.0,0.0,0.0,none,0,,,14
MVI_20011,98,16,510.5,50.28,25.5,24.535,523.25,62.5475,625.6425,car,291.8,0.70007,179.0,0.0,0.0,1.0,0.0,0.0,none,0,,,14
MVI_20011,98,17,877.85,152.13,83.15,82.0,919.4250000000001,193.13,6818.3,van,228.26,4.2885,121.0,0.17059,0.0,1.0,0.0,0.0,none,0,,,14
MVI_20011,99,3,555.2,342.65,138.35,183.15,624.375,434.22499999999997,25338.802499999998,car,8.8791,14.577,105.0,0.0,0.0,1.0,0.0,0.0,none,0,,,14
MVI_20011,99,4,468.18,186.41,74.02,77.84,505.19,225.32999999999998,5761.7168,car,351.46,4.462,132.0,0.0,0.0,1.0,0.0,0.0,none,0,,,14
MVI_20011,99,5,572.55,150.75,54.65,51.37,599.875,176.435,2807.3705,car,13.228,2.6221,151.0,0.0,0.0,1.0,0.0,0.0,none,0,,,14
MVI_20011,99,7,649.75,57.115,36.45,27.135,667.975,70.6825,989.0707500000001,car,232.02,0.98318,157.0,0.0,0.0,1.0,0.0,0.0,none,0,,,14
MVI_20011,99,8,625.85,124.96,56.75,47.04,654.225,148.48,2669.52,car,34.0,2.8165,127.0,0.0,0.0,1.0,0.0,0.0,none,0,,1,14
MVI_20011,99,9,546.05,83.25,37.35,29.73,564.7249999999999,98.115,1110.4155,car,15.124,0.67073,163.0,0.0,0.0,1.0,0.0,0.0,none,0,,,14
MVI_20011,99,10,607.35,104.19,40.6,39.25,627.65,123.815,1593.55,car,5.8263,2.2164,127.0,0.0,0.2562881616516586,0.7437118383483414,0.2562881616516586,0.0,vehicle,1,8,,14
MVI_20011,99,11,712.05,78.75,36.8,27.31,730.4499999999999,92.405,1005.0079999999999,car,238.4,1.7318,136.0,0.0,0.0,1.0,0.0,0.0,none,0,,,14
MVI_20011,99,12,774.15,89.135,46.0,31.975,797.15,105.1225,1470.8500000000001,car,250.23,2.6831,109.0,0.0,0.0,1.0,0.0,0.0,none,0,,,14
MVI_20011,99,13,746.65,137.07,69.9,40.47,781.6,157.305,2828.853,car,248.48,4.246,148.0,0.0,0.15011384472788103,0.849886155272119,0.0,0.15011384472788103,background,1,,-1,14
MVI_20011,99,14,553.0,59.71,25.9,19.865,565.95,69.6425,514.5034999999999,car,0.0,0.5625,163.0,0.0,0.0,1.0,0.0,0.0,none,0,,,14
MVI_20011,99,15,586.75,51.405,26.95,24.19,600.225,63.5,651.9205000000001,car,328.21,0.71179,160.0,0.0,0.0,1.0,0.0,0.0,none,0,,,14
MVI_20011,99,16,509.55,50.19,26.1,25.235,522.6,62.8075,658.6335,car,291.8,0.70007,179.0,0.0,0.0,1.0,0.0,0.0,none,0,,,14
MVI_20011,99,17,871.45,149.54,89.55,81.48,916.225,190.28,7296.534000000001,van,228.26,4.2885,121.0,0.13585,0.0,1.0,0.0,0.0,none,0,,,14
MVI_20011,100,3,556.05,354.51,142.4,173.89,627.25,441.455,24761.935999999998,car,21.692,7.7783,105.0,0.02282,0.0,1.0,0.0,0.0,none,0,,,14
MVI_20011,100,4,467.05,189.78,75.0,79.92,504.55,229.74,5994.0,car,351.78,4.4583,132.0,0.0,0.0,1.0,0.0,0.0,none,0,,,14
MVI_20011,100,5,572.45,152.66,56.05,52.66,600.475,178.99,2951.593,car,13.228,2.6221,151.0,0.0,0.0,1.0,0.0,0.0,none,0,,,14
MVI_20011,100,7,648.8,56.595,36.8,26.965,667.1999999999999,70.0775,992.3119999999999,car,232.02,0.98318,157.0,0.0,0.0,1.0,0.0,0.0,none,0,,,14
MVI_20011,100,8,627.25,126.69,57.05,48.25,655.775,150.815,2752.6625,car,33.577,2.8026,127.0,0.0,0.0,1.0,0.0,0.0,none,0,,1,14
MVI_20011,100,9,545.95,84.375,37.9,28.785,564.9000000000001,98.7675,1090.9515,car,15.068,0.67315,163.0,0.0,0.0,1.0,0.0,0.0,none,0,,,14
MVI_20011,100,10,607.25,105.41,41.25,41.24,627.875,126.03,1701.15,car,5.8133,2.2214,127.0,0.0,0.24933133468535998,0.75066866531464,0.24933133468535998,0.0,vehicle,1,8,,14
MVI_20011,100,11,711.1,77.625,35.8,27.735,729.0,91.4925,992.9129999999999,car,237.89,1.7119,136.0,0.0,0.0,1.0,0.0,0.0,none,0,,,14
MVI_20011,100,12,771.6,88.27,46.15,31.9,794.6750000000001,104.22,1472.185,car,249.86,2.6361,109.0,0.0,0.0,1.0,0.0,0.0,none,0,,,14
MVI_20011,100,13,743.0,135.0,69.3,41.5,777.65,155.75,2875.95,car,248.48,4.246,148.0,0.0,0.1782019854309011,0.8217980145690988,0.0,0.1782019854309011,background,1,,-1,14
MVI_20011,100,14,552.7,60.23,26.45,19.955,565.9250000000001,70.2075,527.8097499999999,car,357.47,0.56555,163.0,0.0,0.0,1.0,0.0,0.0,none,0,,,14
MVI_20011,100,15,585.95,51.925,27.75,24.365,599.825,64.1075,676.12875,car,326.64,0.72736,160.0,0.0,0.0,1.0,0.0,0.0,none,0,,,14
MVI_20011,100,16,508.6,50.105,26.7,25.925,521.95,63.067499999999995,692.1975,car,291.8,0.70007,179.0,0.0,0.0,1.0,0.0,0.0,none,0,,,14
MVI_20011,100,17,865.05,146.94,95.95,80.97,913.025,187.425,7769.0715,van,228.24,4.2901,121.0,0.10106,0.0,1.0,0.0,0.0,none,0,,,14
MVI_20011,101,3,556.9,366.36,146.45,164.64,630.125,448.68,24111.527999999995,car,21.692,7.7783,105.0,0.04864,0.0,1.0,0.0,0.0,none,0,,,14
MVI_20011,101,4,465.93,193.16,75.92,81.99,503.89,234.155,6224.6808,car,351.47,4.4644,132.0,0.0,0.0,1.0,0.0,0.0,none,0,,,14
MVI_20011,101,5,572.35,154.56,57.45,53.96,601.075,181.54,3100.0020000000004,car,13.216,2.6245,151.0,0.0,0.0,1.0,0.0,0.0,none,0,,,14
MVI_20011,101,7,647.85,56.075,37.15,26.79,666.4250000000001,69.47,995.2484999999999,car,231.91,0.98472,157.0,0.0,0.0,1.0,0.0,0.0,none,0,,,14
MVI_20011,101,8,628.6,128.43,57.45,49.45,657.325,153.155,2840.9025,car,33.52,2.8068,127.0,0.0,0.0,1.0,0.0,0.0,none,0,,1,14
MVI_20011,101,9,545.9,85.5,38.35,27.83,565.0749999999999,99.41499999999999,1067.2805,car,15.124,0.67073,163.0,0.0,0.0,1.0,0.0,0.0,none,0,,,14
MVI_20011,101,10,607.15,106.61,41.85,43.24,628.0749999999999,128.23,1809.594,car,5.1827,2.2141,127.0,0.0,0.2414729491808656,0.7585270508191344,0.2414729491808656,0.0,vehicle,1,8,,14
MVI_20011,101,11,710.15,76.5,34.75,28.18,727.525,90.59,979.255,car,238.4,1.7318,136.0,0.0,0.0,1.0,0.0,0.0,none,0,,,14
MVI_20011,101,12,769.0,87.405,46.35,31.805,792.175,103.3075,1474.16175,car,250.0,2.6605,109.0,0.0,0.0,1.0,0.0,0.0,none,0,,,14
MVI_20011,101,13,739.4,132.93,68.65,42.53,773.725,154.195,2919.6845000000003,car,248.36,4.2227,148.0,0.0,0.19419906500171508,0.8058009349982849,0.0,0.19419906500171508,background,1,,-1,14
MVI_20011,101,14,552.45,60.75,26.95,20.04,565.9250000000001,70.77,540.078,car,0.0,0.5625,163.0,0.0,0.0,1.0,0.0,0.0,none,0,,,14
MVI_20011,101,15,585.15,52.44,28.55,24.54,599.425,64.71,700.617,car,326.42,0.72319,160.0,0.0,0.0,1.0,0.0,0.0,none,0,,,14
MVI_20011,101,16,507.65,50.02,27.3,26.615,521.3,63.3275,726.5894999999999,car,291.8,0.70007,179.0,0.0,0.0,1.0,0.0,0.0,none,0,,,14
MVI_20011,101,17,858.65,144.35,102.35,80.44,909.8249999999999,184.57,8233.034,van,228.26,4.2885,121.0,0.06685,0.0,1.0,0.0,0.0,none,0,,,14
MVI_20011,102,3,557.8,378.21,150.5,155.44,633.05,455.92999999999995,23393.72,car,21.965,7.8201,105.0,0.07715,0.0,1.0,0.0,0.0,none,0,,,14
MVI_20011,102,4,464.8,196.53,76.9,84.08,503.25,238.57,6465.752,car,351.78,4.4583,132.0,0.0,0.0,1.0,0.0,0.0,none,0,,,14
MVI_20011,102,5,572.3,156.46,58.8,55.26,601.6999999999999,184.09,3249.2879999999996,car,13.772,2.6255,151.0,0.0,0.0,1.0,0.0,0.0,none,0,,,14
MVI_20011,102,7,646.9,55.56,37.5,26.615,665.65,68.8675,998.0624999999999,car,232.14,0.98165,157.0,0.0,0.0,1.0,0.0,0.0,none,0,,,14
MVI_20011,102,8,630.0,130.16,57.75,50.66,658.875,155.49,2925.615,car,33.577,2.8026,127.0,0.0,0.0,1.0,0.0,0.0,none,0,,1,14
MVI_20011,102,9,545.8,86.625,38.9,26.875,565.25,100.0625,1045.4375,car,15.068,0.67315,163.0,0.0,0.0,1.0,0.0,0.0,none,0,,,14
MVI_20011,102,10,607.05,107.83,42.45,45.22,628.275,130.44,1919.5890000000002,car,5.1769,2.2165,127.0,0.0,0.23252633766915745,0.7674736623308426,0.23252633766915745,0.0,vehicle,1,8,,14
MVI_20011,102,11,709.2,75.375,33.7,28.605,726.0500000000001,89.6775,963.9885,car,238.33,1.7331,136.0,0.0,0.0,1.0,0.0,0.0,none,0,,,14
MVI_20011,102,12,766.4,86.54,46.5,31.72,789.65,102.4,1474.98,car,250.23,2.6831,109.0,0.0,0.0,1.0,0.0,0.0,none,0,,,14
MVI_20011,102,13,735.75,130.85,68.05,43.58,769.775,152.64,2965.6189999999997,car,248.48,4.246,148.0,0.0,0.2553699581773654,0.7446300418226346,0.0,0.2553699581773654,background,1,,-1,14
MVI_20011,102,14,552.2,61.27,27.5,20.125,565.95,71.33250000000001,553.4375,car,2.5448,0.56306,163.0,0.0,0.0,1.0,0.0,0.0,none,0,,,14
MVI_20011,102,15,584.4,52.96,29.3,24.715,599.05,65.3175,724.1495,car,328.31,0.71392,160.0,0.0,0.0,1.0,0.0,0.0,none,0,,,14
MVI_20011,102,16,506.7,49.932,27.9,27.308,520.65,63.586,761.8932,car,291.71,0.69961,179.0,0.0,0.0,1.0,0.0,0.0,none,0,,,14
MVI_20011,102,17,852.25,141.75,95.75,79.93,900.125,181.715,7653.297500000001,van,253.6,10.111,121.0,0.03316,0.0,1.0,0.0,0.0,none,0,,,14
MVI_20011,103,3,558.65,390.07,154.55,150.93,635.925,465.53499999999997,23326.2315,car,16.668,10.024,105.0,0.10896,0.0,1.0,0.0,0.0,none,0,,,16
MVI_20011,103,4,463.68,199.91,77.82,86.15,502.59000000000003,242.985,6704.193,car,351.47,4.4644,132.0,0.0,0.0,1.0,0.0,0.0,none,0,,,16
MVI_20011,103,5,572.2,158.37,60.2,56.56,602.3000000000001,186.65,3404.9120000000003,car,13.216,2.6245,151.0,0.0,0.0,1.0,0.0,0.0,none,0,,,16
MVI_20011,103,7,645.9,55.04,37.9,26.44,664.85,68.26,1002.076,car,232.79,1.0045,157.0,0.0,0.0,1.0,0.0,0.0,none,0,,,16
MVI_20011,103,8,631.4,131.88,58.1,51.89,660.4499999999999,157.825,3014.809,car,33.972,2.8186,127.0,0.0,0.0,1.0,0.0,0.0,none,0,,1,16
MVI_20011,103,9,545.7,87.75,39.45,25.93,565.4250000000001,100.715,1022.9385000000001,car,15.068,0.67315,163.0,0.0,0.0,1.0,0.0,0.0,none,0,,,16
MVI_20011,103,10,607.0,109.04,43.05,47.21,628.525,132.645,2032.3905,car,6.4612,2.2216,127.0,0.0,0.2236285300487281,0.7763714699512719,0.2236285300487281,0.0,vehicle,1,8,,16
MVI_20011,103,11,708.25,74.25,32.65,29.04,724.575,88.77,948.156,car,238.4,1.7318,136.0,0.0,0.0,1.0,0.0,0.0,none,0,,,16
MVI_20011,103,12,763.8,85.675,46.7,31.635,787.15,101.49249999999999,1477.3545000000001,car,250.05,2.6596,109.0,0.0,0.0,1.0,0.0,0.0,none,0,,,16
MVI_20011,103,13,732.1,128.77,67.5,44.61,765.85,151.07500000000002,3011.175,car,248.36,4.2227,148.0,0.0,0.2565443722135045,0.7434556277864954,0.0,0.2565443722135045,background,1,,-1,16
MVI_20011,103,14,551.95,61.79,28.0,20.21,565.95,71.895,565.88,car,0.0,0.5625,163.0,0.0,0.0,1.0,0.0,0.0,none,0,,,16
MVI_20011,103,15,583.6,53.48,30.1,24.885,598.65,65.9225,749.0385000000001,car,326.53,0.72528,160.0,0.0,0.0,1.0,0.0,0.0,none,0,,,16
MVI_20011,103,16,505.75,49.846,28.5,27.999,520.0,63.845499999999994,797.9715,car,291.74,0.69979,179.0,0.0,0.0,1.0,0.0,0.0,none,0,,,16
MVI_20011,103,17,845.85,139.16,99.65,79.4,895.6750000000001,178.86,7912.210000000001,van,237.32,5.2871,121.0,0.0,0.0,1.0,0.0,0.0,none,0,,,16
MVI_20011,103,18,538.45,28.038,26.45,33.192,551.6750000000001,44.634,877.9284,others,90.172,0.25,211.0,0.0,0.0,1.0,0.0,0.0,none,0,,,16
MVI_20011,103,19,573.25,35.307,18.65,19.693,582.575,45.1535,367.27445,car,95.944,0.4273,167.0,0.0,0.0,1.0,0.0,0.0,none,0,,,16
MVI_20011,104,3,559.5,401.93,158.6,139.07,638.8,471.46500000000003,22056.501999999997,car,25.865,6.5902,105.0,0.14379,0.0,1.0,0.0,0.0,none,0,,,16
MVI_20011,104,4,463.5,203.71,78.65,88.58,502.825,248.0,6966.817,car,2.71,5.0231,132.0,0.0,0.0,1.0,0.0,0.0,none,0,,,16
MVI_20011,104,5,572.3,160.7,61.55,57.68,603.0749999999999,189.54,3550.2039999999997,car,14.974,2.9994,151.0,0.0,0.0,1.0,0.0,0.0,none,0,,,16
MVI_20011,104,7,645.4,54.345,37.2,26.095,664.0,67.3925,970.734,car,224.42,1.2145,157.0,0.0,0.0,1.0,0.0,0.0,none,0,,,16
MVI_20011,104,8,633.7,134.13,59.0,52.24,663.2,160.25,3082.1600000000003,car,48.623,3.6648,127.0,0.0,0.0,1.0,0.0,0.0,none,0,,1,16
MVI_20011,104,9,545.55,88.185,40.3,27.485,565.6999999999999,101.92750000000001,1107.6454999999999,car,12.779,1.2433,163.0,0.0,0.0,1.0,0.0,0.0,none,0,,,16
MVI_20011,104,10,607.05,110.17,43.6,46.95,628.8499999999999,133.645,2047.0200000000002,car,18.089,1.0467,127.0,0.0,0.1903647741595092,0.8096352258404909,0.1903647741595092,0.0,vehicle,1,8,,16
MVI_20011,104,11,706.85,73.04,33.45,29.21,723.575,87.64500000000001,977.0745000000001,car,221.63,1.5052,136.0,0.0,0.0,1.0,0.0,0.0,none,0,,,16
MVI_20011,104,12,762.4,84.29,45.3,30.68,785.05,99.63000000000001,1389.8039999999999,car,228.43,2.8069,109.0,0.0,0.0,1.0,0.0,0.0,none,0,,,16
MVI_20011,104,13,730.65,126.61,65.4,44.18,763.35,148.7,2889.3720000000003,car,226.41,3.4517,148.0,0.0,0.26039447326270215,0.7396055267372978,0.0,0.26039447326270215,background,1,,-1,16
MVI_20011,104,14,552.3,61.7,27.8,21.165,566.1999999999999,72.2825,588.387,car,32.829,0.46115,163.0,0.0,0.0,1.0,0.0,0.0,none,0,,,16
MVI_20011,104,15,584.75,53.48,29.45,25.06,599.475,66.00999999999999,738.0169999999999,car,83.946,0.82963,160.0,0.0,0.0,1.0,0.0,0.0,none,0,,,16
MVI_20011,104,16,505.8,50.45,28.35,27.83,519.975,64.36500000000001,788.9805,car,357.24,0.5201,179.0,0.0,0.0,1.0,0.0,0.0,none,0,,,16
MVI_20011,104,17,841.75,136.99,97.5,77.94,890.5,175.96,7599.15,van,240.73,5.9322,121.0,0.0,0.0,1.0,0.0,0.0,none,0,,,16
MVI_20011,104,18,538.55,27.952,26.75,33.363,551.925,44.6335,892.46025,others,90.172,0.25,211.0,0.0,0.0,1.0,0.0,0.0,none,0,,,16
MVI_20011,104,19,573.4,35.654,19.2,18.911,583.0,45.109500000000004,363.0912,car,95.944,0.4273,167.0,0.0,0.0,1.0,0.0,0.0,none,0,,,16
MVI_20011,105,3,555.2,416.38,158.55,124.62,634.475,478.69,19758.501000000004,car,329.1,8.4227,105.0,0.22596,0.0,1.0,0.0,0.0,none,0,,,16
MVI_20011,105,4,463.32,207.52,79.43,91.0,503.03499999999997,253.02,7228.130000000001,car,2.4239,5.0245,132.0,0.0,0.0,1.0,0.0,0.0,none,0,,,16
MVI_20011,105,5,572.35,163.04,63.0,58.81,603.85,192.445,3705.03,car,14.962,3.0018,151.0,0.0,0.0,1.0,0.0,0.0,none,0,,,16
MVI_20011,105,7,644.9,53.655,36.45,25.75,663.125,66.53,938.5875000000001,car,225.41,1.2286,157.0,0.0,0.0,1.0,0.0,0.0,none,0,,,16
MVI_20011,105,8,636.05,136.38,59.85,52.58,665.9749999999999,162.67,3146.913,car,48.88,3.6836,127.0,0.0,0.0,1.0,0.0,0.0,none,0,,1,16
MVI_20011,105,9,545.35,88.615,41.15,29.045,565.9250000000001,103.13749999999999,1195.20175,car,10.534,1.2307,163.0,0.0,0.0,1.0,0.0,0.0,none,0,,,16
MVI_20011,105,10,607.15,111.29,44.1,46.69,629.1999999999999,134.635,2059.029,car,19.38,1.0548,127.0,0.0,0.15945380079639523,0.8405461992036047,0.15945380079639523,0.0,vehicle,1,8,,16
MVI_20011,105,11,705.45,71.825,34.25,29.385,722.575,86.5175,1006.4362500000001,car,221.57,1.5071,136.0,0.0,0.0,1.0,0.0,0.0,none,0,,,16
MVI_20011,105,12,761.0,82.905,43.95,29.735,782.975,97.77250000000001,1306.8532500000001,car,228.13,2.7866,109.0,0.0,0.0,1.0,0.0,0.0,none,0,,,16
MVI_20011,105,13,729.15,124.44,63.35,43.75,760.8249999999999,146.315,2771.5625,car,226.66,3.4716,148.0,0.0,0.2321831097079716,0.7678168902920284,0.0,0.2321831097079716,background,1,,-1,16
MVI_20011,105,14,552.65,61.615,27.65,22.115,566.475,72.6725,611.47975,car,35.189,0.47721,163.0,0.0,0.0,1.0,0.0,0.0,none,0,,,16
MVI_20011,105,15,585.85,53.48,28.9,25.23,600.3000000000001,66.095,729.1469999999999,car,84.118,0.82937,160.0,0.0,0.0,1.0,0.0,0.0,none,0,,,16
MVI_20011,105,16,505.9,51.06,28.2,27.65,520.0,64.885,779.7299999999999,car,2.7525,0.5206,179.0,0.0,0.0,1.0,0.0,0.0,none,0,,,16
MVI_20011,105,17,837.7,134.82,95.3,76.47,885.35,173.055,7287.590999999999,van,240.62,5.9104,121.0,0.0,0.0,1.0,0.0,0.0,none,0,,,16
MVI_20011,105,18,538.6,27.866,27.15,33.539,552.1750000000001,44.6355,910.58385,others,89.599,0.25001,211.0,0.0,0.0,1.0,0.0,0.0,none,0,,,16
MVI_20011,105,19,573.6,36.0,19.65,18.135,583.4250000000001,45.0675,356.35275,car,95.644,0.42707,167.0,0.0,0.0,1.0,0.0,0.0,none,0,,,16
MVI_20011,106,4,463.15,211.32,80.2,93.43,503.25,258.03499999999997,7493.086000000001,car,2.4536,5.0221,132.0,0.0,0.0,1.0,0.0,0.0,none,0,,,15
MVI_20011,106,5,572.45,165.38,64.35,59.93,604.625,195.345,3856.4954999999995,car,14.962,3.0018,151.0,0.0,0.0,1.0,0.0,0.0,none,0,,,15
MVI_20011,106,7,644.35,52.96,35.8,25.405,662.25,65.6625,909.499,car,225.25,1.2321,157.0,0.0,0.0,1.0,0.0,0.0,none,0,,,15
MVI_20011,106,8,638.4,138.63,60.7,52.93,668.75,165.095,3212.851,car,48.851,3.6853,127.0,0.0,0.0,1.0,0.0,0.0,none,0,,1,15
