video,track_id,first_frame,last_frame,n_frames_observed,track_span_frames,n_occluded_frames,occluded_frame_ratio,mean_occlusion_ratio,max_occlusion_ratio,n_occlusion_segments,longest_segment_frames,longest_segment_s,n_full_occlusion_segments,longest_full_segment_frames,n_gaps,longest_gap_frames,vehicle_type
MVI_40211,137,1271,1306,36,36,22,0.6111,0.2667,0.5495,1,22,0.88,0,0,0,0,car
MVI_40211,138,1271,1331,61,61,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,car
MVI_40211,139,1276,1281,6,6,5,0.8333,0.2118,0.3693,1,5,0.2,0,0,0,0,car
MVI_40211,140,1286,1326,41,41,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,car
MVI_40211,141,1286,1306,21,21,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,car
MVI_40211,142,1291,1321,31,31,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,car
MVI_40211,143,1316,1341,26,26,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,van
MVI_40211,144,1331,1371,41,41,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,van
MVI_40211,145,1331,1381,51,51,51,1.0,0.2392,0.3297,1,51,2.04,0,0,0,0,car
MVI_40211,146,1336,1386,51,51,17,0.3333,0.0954,0.4287,2,15,0.6,0,0,0,0,car
MVI_40211,147,1341,1371,31,31,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,car
MVI_40211,148,1346,1391,46,46,31,0.6739,0.2949,0.6825,1,31,1.24,0,0,0,0,car
MVI_40211,149,1351,1401,51,51,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,car
MVI_40211,150,1356,1386,31,31,18,0.5806,0.2491,0.4971,1,18,0.72,0,0,0,0,car
MVI_40211,151,1361,1371,11,11,6,0.5455,0.1839,0.4983,1,6,0.24,0,0,0,0,car
MVI_40211,152,1376,1416,41,41,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,car
MVI_40211,153,1381,1406,26,26,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,car
MVI_40211,154,1406,1441,36,36,21,0.5833,0.2343,0.501,1,21,0.84,0,0,0,0,car
MVI_40211,155,1416,1461,46,46,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,car
MVI_40211,156,1416,1426,11,11,8,0.7273,0.2126,0.4246,1,8,0.32,0,0,0,0,car
MVI_40211,157,1451,1491,41,41,23,0.561,0.2087,0.4284,1,23,0.92,0,0,0,0,van
MVI_40211,158,1451,1501,51,51,18,0.3529,0.0633,0.2139,1,18,0.72,0,0,0,0,car
MVI_40211,159,1466,1476,11,11,4,0.3636,0.0631,0.1589,1,4,0.16,0,0,0,0,car
MVI_40211,160,1476,1501,26,26,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,car
MVI_40211,161,1486,1511,26,26,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,car
MVI_40211,162,1491,1526,36,36,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,car
MVI_40211,163,1491,1491,1,1,1,1.0,0.442,0.442,0,0,0.0,0,0,0,0,car
MVI_40211,164,1516,1551,36,36,23,0.6389,0.229,0.4481,1,23,0.92,0,0,0,0,van
MVI_40211,165,1521,1531,11,11,4,0.3636,0.0749,0.2401,1,4,0.16,0,0,0,0,van
MVI_40211,166,1526,1546,21,21,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,car
MVI_40211,167,1526,1551,26,26,8,0.3077,0.0584,0.2359,1,8,0.32,0,0,0,0,car
MVI_40211,168,1536,1586,51,51,46,0.902,0.3869,0.5694,1,46,1.84,0,0,0,0,car
MVI_40211,169,1541,1591,51,51,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,van
MVI_40211,170,1561,1586,26,26,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,van
MVI_40211,171,1566,1606,41,41,24,0.5854,0.3509,0.7384,1,24,0.96,0,0,0,0,car
MVI_40211,172,1576,1581,6,6,6,1.0,0.2444,0.3491,1,6,0.24,0,0,0,0,car
MVI_40211,173,1586,1626,41,41,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,car
MVI_40211,174,1601,1636,36,36,20,0.5556,0.2669,0.5793,1,20,0.8,0,0,0,0,car
MVI_40211,175,1601,1626,26,26,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,van
MVI_40211,176,1606,1656,51,51,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,car
MVI_40211,177,1631,1671,41,41,24,0.5854,0.2903,0.5844,1,24,0.96,0,0,0,0,car
MVI_40211,178,1631,1691,61,61,29,0.4754,0.1813,0.5217,1,29,1.16,0,0,0,0,car
MVI_40211,179,1636,1681,46,46,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,car
MVI_40211,180,1641,1691,51,51,33,0.6471,0.1724,0.4006,1,33,1.32,0,0,0,0,car
MVI_40211,181,1641,1666,26,26,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,car
MVI_40211,182,1661,1681,21,21,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,car
MVI_40211,183,1661,1706,46,46,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,car
MVI_40211,184,1661,1711,51,51,22,0.4314,0.0771,0.1944,2,19,0.76,0,0,0,0,car
MVI_40211,185,1671,1671,1,1,1,1.0,0.3213,0.3213,0,0,0.0,0,0,0,0,car
MVI_40211,186,1681,1716,36,36,21,0.5833,0.3197,0.7478,1,21,0.84,0,0,0,0,car
MVI_40211,187,1696,1756,61,61,18,0.2951,0.1065,0.5634,1,18,0.72,0,0,0,0,car
MVI_40211,188,1696,1741,46,46,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,car
MVI_40211,189,1726,1726,1,1,1,1.0,0.2843,0.2843,0,0,0.0,0,0,0,0,car
MVI_40211,190,1726,1766,41,41,27,0.6585,0.2643,0.4884,1,27,1.08,0,0,0,0,car
MVI_40211,191,1731,1771,41,41,41,1.0,0.3768,0.5118,1,41,1.64,0,0,0,0,car
MVI_40211,192,1736,1776,41,41,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,car
MVI_40211,193,1741,1761,21,21,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,car
MVI_40211,194,1751,1776,26,26,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,van
MVI_40211,195,1761,1821,61,61,36,0.5902,0.0977,0.1821,1,36,1.44,0,0,0,0,bus
MVI_40211,196,1776,1811,36,36,23,0.6389,0.2696,0.4974,1,23,0.92,0,0,0,0,car
MVI_40211,197,1796,1821,26,26,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,van
MVI_40211,198,1801,1841,41,41,23,0.561,0.1961,0.4612,1,23,0.92,0,0,0,0,car
MVI_40211,199,1806,1826,21,21,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,car
MVI_40211,200,1816,1816,1,1,1,1.0,0.606,0.606,0,0,0.0,0,0,0,0,car
MVI_40211,201,1831,1871,41,41,25,0.6098,0.3193,0.6249,1,25,1.0,0,0,0,0,car
MVI_40211,202,1841,1866,26,26,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,car
MVI_40211,203,1866,1871,6,6,5,0.8333,0.2192,0.3725,1,5,0.2,0,0,0,0,car
MVI_40211,204,1866,1911,46,46,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,car
MVI_40211,205,1871,1921,51,51,8,0.1569,0.0326,0.1791,1,8,0.32,0,0,0,0,van
MVI_40211,206,1881,1906,26,26,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,car
MVI_40211,207,1886,1921,36,36,21,0.5833,0.2968,0.5862,1,21,0.84,0,0,0,0,car
MVI_40211,208,1896,1916,21,21,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,car
MVI_40211,209,1906,1906,1,1,1,1.0,0.5187,0.5187,0,0,0.0,0,0,0,0,car
MVI_40211,210,1921,1950,30,30,21,0.7,0.1955,0.3362,1,21,0.84,0,0,0,0,car
MVI_40211,211,1926,1950,25,25,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,car
MVI_40211,212,1931,1950,20,20,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,car
MVI_40211,213,1931,1950,20,20,20,1.0,0.431,0.5109,1,20,0.8,0,0,0,0,car
MVI_40211,214,1931,1950,20,20,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,car
MVI_40211,215,694,711,18,18,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,car
MVI_40212,1,1,1,1,1,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,car
MVI_40212,2,1,16,16,16,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,car
MVI_40212,3,1,35,35,35,14,0.4,0.1451,0.4555,1,14,0.56,0,0,0,0,car
MVI_40212,4,6,49,44,44,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,car
MVI_40212,5,11,61,51,51,9,0.1765,0.0286,0.1722,1,9,0.36,0,0,0,0,car
MVI_40212,6,26,66,41,41,23,0.561,0.2265,0.5313,1,23,0.92,0,0,0,0,car
MVI_40212,7,31,46,16,16,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,car
MVI_40212,8,31,66,36,36,36,1.0,0.3421,0.4316,1,36,1.44,0,0,0,0,car
MVI_40212,9,36,66,31,31,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,car
MVI_40212,10,51,91,41,41,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,car
MVI_40212,11,56,61,6,6,5,0.8333,0.2016,0.3234,1,5,0.2,0,0,0,0,car
MVI_40212,12,66,96,31,31,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,car
MVI_40212,13,71,116,46,46,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,car
MVI_40212,14,86,101,16,16,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,car
MVI_40212,15,86,121,36,36,22,0.6111,0.192,0.4187,1,22,0.88,0,0,0,0,car
MVI_40212,16,101,126,26,26,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,car
MVI_40212,17,101,146,46,46,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,car
MVI_40212,18,111,116,6,6,3,0.5,0.1057,0.2336,1,3,0.12,0,0,0,0,car
MVI_40212,19,121,171,51,51,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,car
MVI_40212,20,121,151,31,31,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,car
MVI_40212,21,136,241,106,106,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,van
MVI_40212,22,156,191,36,36,19,0.5278,0.269,0.6212,1,19,0.76,0,0,0,0,car
MVI_40212,23,171,196,26,26,4,0.1538,0.0261,0.1379,1,4,0.16,0,0,0,0,car
MVI_40212,24,181,206,26,26,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,car
MVI_40212,25,186,231,46,46,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,car
MVI_40212,26,186,191,6,6,6,1.0,0.2428,0.3517,1,6,0.24,0,0,0,0,car
MVI_40212,27,191,246,56,56,11,0.1964,0.0357,0.2715,1,11,0.44,0,0,0,0,car
MVI_40212,28,201,236,36,36,22,0.6111,0.2338,0.481,1,22,0.88,0,0,0,0,car
MVI_40212,29,211,276,66,66,4,0.0606,0.0194,0.5218,1,4,0.16,0,0,0,0,car
MVI_40212,30,211,231,21,21,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,van
MVI_40212,31,231,281,51,51,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,car
MVI_40212,32,231,256,26,26,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,car
MVI_40212,33,246,306,61,61,56,0.918,0.2259,0.3455,1,56,2.24,0,0,0,0,car
MVI_40212,34,251,306,56,56,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,car
MVI_40212,35,281,306,26,26,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,car
MVI_40212,36,281,301,21,21,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,car
MVI_40212,37,291,356,66,66,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,bus
MVI_40212,38,306,351,46,46,25,0.5435,0.2388,0.572,1,25,1.0,0,0,0,0,car
MVI_40212,39,311,356,46,46,40,0.8696,0.228,0.3907,1,41,1.64,0,0,0,0,car
MVI_40212,40,316,381,66,66,42,0.6364,0.2169,0.5055,1,42,1.68,0,0,0,0,car
MVI_40212,41,321,346,26,26,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,car
MVI_40212,42,326,376,51,51,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,car
MVI_40212,43,336,356,21,21,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,car
MVI_40212,44,341,381,41,41,24,0.5854,0.2213,0.4443,1,24,0.96,0,0,0,0,car
MVI_40212,45,346,371,26,26,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,car
MVI_40212,46,351,396,46,46,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,car
MVI_40212,47,356,421,66,66,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,car
MVI_40212,48,366,406,41,41,24,0.5854,0.2313,0.517,1,24,0.96,0,0,0,0,car
MVI_40212,49,376,396,21,21,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,car
MVI_40212,50,376,431,56,56,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,car
MVI_40212,51,391,441,51,51,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,car
MVI_40212,52,396,421,26,26,21,0.8077,0.4055,0.61,1,21,0.84,0,0,0,0,car
MVI_40212,53,396,416,21,21,4,0.1905,0.1243,0.9955,2,2,0.08,1,2,0,0,others
MVI_40212,54,401,451,51,51,30,0.5882,0.2445,0.5169,1,30,1.2,0,0,0,0,van
MVI_40212,55,401,456,56,56,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,car
MVI_40212,56,421,476,56,56,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,car
MVI_40212,57,436,481,46,46,29,0.6304,0.2991,0.5762,1,29,1.16,0,0,0,0,car
MVI_40212,58,446,471,26,26,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,car
MVI_40212,59,446,516,71,71,34,0.4789,0.2471,0.7904,1,34,1.36,0,0,0,0,car
MVI_40212,60,451,501,51,51,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,car
MVI_40212,61,461,481,21,21,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,car
MVI_40212,62,466,506,41,41,26,0.6341,0.3199,0.6736,2,24,0.96,0,0,0,0,car
MVI_40212,63,471,541,71,71,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,car
MVI_40212,64,476,481,6,6,6,1.0,0.4462,0.7068,1,6,0.24,0,0,0,0,car
MVI_40212,65,501,531,31,31,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,van
MVI_40212,66,516,561,46,46,28,0.6087,0.2638,0.5087,1,28,1.12,0,0,0,0,car
MVI_40212,67,521,546,26,26,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,car
MVI_40212,68,536,541,6,6,6,1.0,0.2841,0.4052,1,6,0.24,0,0,0,0,car
MVI_40212,69,541,566,26,26,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,car
MVI_40212,70,541,596,56,56,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,van
MVI_40212,71,541,601,61,61,53,0.8689,0.1491,0.2181,3,44,1.76,0,0,0,0,bus
MVI_40212,72,551,611,61,61,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,car
MVI_40212,73,556,576,21,21,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,car
MVI_40212,74,566,606,41,41,25,0.6098,0.2942,0.6678,1,25,1.0,0,0,0,0,car
MVI_40212,75,566,616,51,51,18,0.3529,0.0805,0.3035,1,18,0.72,0,0,0,0,van
MVI_40212,76,576,631,56,56,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,car
MVI_40212,77,576,636,61,61,31,0.5082,0.1057,0.2486,2,29,1.16,0,0,0,0,car
MVI_40212,78,591,596,6,6,4,0.6667,0.2217,0.3743,1,4,0.16,0,0,0,0,car
MVI_40212,79,601,641,41,41,26,0.6341,0.264,0.5618,1,26,1.04,0,0,0,0,car
MVI_40212,80,601,656,56,56,19,0.3393,0.103,0.466,1,19,0.76,0,0,0,0,car
MVI_40212,81,606,661,56,56,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,car
MVI_40212,82,611,636,26,26,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,car
MVI_40212,83,626,666,41,41,23,0.561,0.2044,0.5233,1,23,0.92,0,0,0,0,car
MVI_40212,84,641,701,61,61,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,car
MVI_40212,85,656,711,56,56,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,van
MVI_40212,86,661,701,41,41,25,0.6098,0.297,0.6022,1,25,1.0,0,0,0,0,car
MVI_40212,87,661,726,66,66,21,0.3182,0.0832,0.4201,1,21,0.84,0,0,0,0,car
MVI_40212,88,666,671,6,6,6,1.0,0.3016,0.444,1,6,0.24,0,0,0,0,car
MVI_40212,89,671,711,41,41,11,0.2683,0.0406,0.1714,1,11,0.44,0,0,0,0,car
MVI_40212,90,676,706,31,31,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,car
MVI_40212,91,686,716,31,31,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,car
MVI_40212,92,691,756,66,66,30,0.4545,0.1342,0.4665,1,30,1.2,0,0,0,0,car
MVI_40212,93,696,746,51,51,9,0.1765,0.0543,0.7388,1,9,0.36,0,0,0,0,car
MVI_40212,94,706,766,61,61,21,0.3443,0.0777,0.3115,1,21,0.84,0,0,0,0,van
MVI_40212,95,711,746,36,36,21,0.5833,0.3047,0.6453,1,21,0.84,0,0,0,0,car
MVI_40212,96,711,766,56,56,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,car
MVI_40212,97,716,721,6,6,6,1.0,0.3225,0.4309,1,6,0.24,0,0,0,0,car
MVI_40212,98,721,781,61,61,8,0.1311,0.0304,0.3383,1,8,0.32,0,0,0,0,car
MVI_40212,99,721,741,21,21,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,car
MVI_40212,100,736,766,31,31,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,car
MVI_40212,101,736,791,56,56,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,car
MVI_40212,102,746,796,51,51,41,0.8039,0.3934,0.7258,1,41,1.64,0,0,0,0,car
MVI_40212,103,751,771,21,21,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,car
MVI_40212,104,751,791,41,41,26,0.6341,0.2807,0.5648,1,26,1.04,0,0,0,0,car
MVI_40212,105,776,821,46,46,23,0.5,0.1112,0.3266,1,23,0.92,0,0,0,0,car
MVI_40212,106,776,776,1,1,1,1.0,0.3448,0.3448,0,0,0.0,0,0,0,0,car
MVI_40212,107,776,806,31,31,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,car
MVI_40212,108,791,846,56,56,28,0.5,0.1742,0.5993,1,28,1.12,0,0,0,0,car
MVI_40212,109,796,841,46,46,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,car
MVI_40212,110,806,836,31,31,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,car
MVI_40212,111,806,851,46,46,26,0.5652,0.255,0.592,1,26,1.04,0,0,0,0,car
MVI_40212,112,811,876,66,66,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,car
MVI_40212,113,826,881,56,56,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,car
MVI_40212,114,841,871,31,31,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,car
MVI_40212,115,846,891,46,46,28,0.6087,0.2002,0.4378,1,28,1.12,0,0,0,0,car
MVI_40212,116,856,876,21,21,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,car
MVI_40212,117,881,911,31,31,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,car
MVI_40212,118,901,916,16,16,8,0.5,0.121,0.2859,1,8,0.32,0,0,0,0,car
MVI_40212,119,901,911,11,11,7,0.6364,0.1512,0.3574,1,7,0.28,0,0,0,0,van
MVI_40212,120,906,961,56,56,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,car
MVI_40212,121,911,951,41,41,22,0.5366,0.1347,0.3521,1,22,0.88,0,0,0,0,van
MVI_40212,122,916,946,31,31,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,car
MVI_40212,123,916,971,56,56,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,car
MVI_40212,124,931,951,21,21,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,car
MVI_40212,125,941,971,31,31,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,car
MVI_40212,126,951,951,1,1,1,1.0,0.5344,0.5344,0,0,0.0,0,0,0,0,car
MVI_40212,127,961,1016,56,56,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,car
MVI_40212,128,976,976,1,1,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,car
MVI_40212,129,976,1011,36,36,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,car
MVI_40212,130,976,1001,26,26,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,car
MVI_40212,131,981,1031,51,51,11,0.2157,0.0568,0.3578,1,11,0.44,0,0,0,0,car
MVI_40212,132,981,1016,36,36,21,0.5833,0.3006,0.6705,1,21,0.84,0,0,0,0,car
MVI_40212,133,996,1036,41,41,26,0.6341,0.2041,0.3995,1,26,1.04,0,0,0,0,van
MVI_40212,134,1001,1026,26,26,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,car
MVI_40212,135,1006,1016,11,11,7,0.6364,0.1531,0.3329,1,7,0.28,0,0,0,0,car
MVI_40212,136,1006,1061,56,56,46,0.8214,0.6489,1.0,1,46,1.84,1,21,0,0,car
MVI_40212,137,1011,1056,46,46,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,van
MVI_40212,138,1016,1051,36,36,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,car
MVI_40212,139,1021,1061,41,41,25,0.6098,0.3079,0.6288,1,25,1.0,0,0,0,0,car
MVI_40212,140,1046,1081,36,36,22,0.6111,0.2704,0.5695,1,22,0.88,0,0,0,0,car
MVI_40212,141,1051,1106,56,56,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,car
MVI_40212,142,1051,1056,6,6,6,1.0,0.122,0.1561,1,6,0.24,0,0,0,0,car
MVI_40212,143,1061,1121,61,61,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,car
MVI_40212,144,1071,1096,26,26,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,car
MVI_40212,145,1076,1121,46,46,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,car
MVI_40212,146,1086,1126,41,41,25,0.6098,0.2082,0.4193,1,25,1.0,0,0,0,0,car
MVI_40212,147,1111,1156,46,46,21,0.4565,0.1449,0.5068,1,21,0.84,0,0,0,0,car
MVI_40212,148,1121,1161,41,41,22,0.5366,0.1478,0.365,1,22,0.88,0,0,0,0,van
MVI_40212,149,1121,1181,61,61,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,bus
MVI_40212,150,1121,1146,26,26,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,car
MVI_40212,151,1126,1156,31,31,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,car
MVI_40212,152,1146,1151,6,6,6,1.0,0.3692,0.4785,1,6,0.24,0,0,0,0,car
MVI_40212,153,1151,1181,31,31,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,car
MVI_40212,154,1161,1206,46,46,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,car
MVI_40212,155,1176,1216,41,41,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,car
MVI_40212,156,1176,1211,36,36,20,0.5556,0.2929,0.6245,1,20,0.8,0,0,0,0,car
MVI_40212,157,1191,1221,31,31,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,car
MVI_40212,158,1206,1251,46,46,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,car
MVI_40212,159,1206,1261,56,56,21,0.375,0.1333,0.483,1,21,0.84,0,0,0,0,car
MVI_40212,160,1211,1231,21,21,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,car
MVI_40212,161,1231,1276,46,46,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,car
MVI_40212,162,1236,1261,26,26,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,car
MVI_40212,163,1241,1246,6,6,6,1.0,0.2222,0.3025,1,6,0.24,0,0,0,0,car
MVI_40212,164,1251,1286,36,36,22,0.6111,0.2462,0.4989,1,22,0.88,0,0,0,0,car
MVI_40212,165,1256,1286,31,31,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,car
MVI_40212,166,1266,1276,11,11,9,0.8182,0.1983,0.427,1,9,0.36,0,0,0,0,car
MVI_40212,167,1281,1316,36,36,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,car
MVI_40212,168,1281,1321,41,41,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,car
MVI_40212,169,1311,1346,36,36,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,car
MVI_40212,170,1311,1316,6,6,6,1.0,0.3147,0.3555,1,6,0.24,0,0,0,0,car
MVI_40212,171,1321,1361,41,41,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,car
MVI_40212,172,1336,1381,46,46,25,0.5435,0.1095,0.2944,1,25,1.0,0,0,0,0,van
MVI_40212,173,1346,1396,51,51,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,car
MVI_40212,174,1356,1381,26,26,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,car
MVI_40212,175,1371,1376,6,6,6,1.0,0.228,0.2865,1,6,0.24,0,0,0,0,car
MVI_40212,176,1376,1411,36,36,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,car
MVI_40212,177,1396,1451,56,56,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,car
MVI_40212,178,1416,1451,36,36,22,0.6111,0.242,0.5258,1,22,0.88,0,0,0,0,car
MVI_40212,179,1416,1471,56,56,21,0.375,0.1125,0.4121,1,21,0.84,0,0,0,0,car
MVI_40212,180,1421,1461,41,41,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,car
MVI_40212,181,1436,1501,66,66,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,van
MVI_40212,182,1441,1476,36,36,21,0.5833,0.1686,0.4102,1,21,0.84,0,0,0,0,van
MVI_40212,183,1456,1466,11,11,4,0.3636,0.0911,0.2326,1,4,0.16,0,0,0,0,van
MVI_40212,184,1461,1491,31,31,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,car
MVI_40212,185,1481,1506,26,26,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,car
MVI_40212,186,1491,1531,41,41,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,car
MVI_40212,187,1506,1576,71,71,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,car
MVI_40212,188,1516,1521,6,6,6,1.0,0.2583,0.3023,1,6,0.24,0,0,0,0,car
MVI_40212,189,1516,1541,26,26,15,0.5769,0.1795,0.3874,1,15,0.6,0,0,0,0,car
MVI_40212,190,1521,1556,36,36,23,0.6389,0.3362,0.6807,1,23,0.92,0,0,0,0,car
MVI_40212,191,1526,1551,26,26,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,car
