video,track_id,seg_id,start_frame,end_frame,length_frames,duration_s,bucket,mean_occlusion_ratio,max_occlusion_ratio,is_heavy,main_source,path_len_px,net_disp_px
MVI_40213,122,0,831,871,41,1.64,long,0.3724,0.4483,False,vehicle,865.82,865.65
MVI_40213,125,0,842,846,5,0.2,short,0.2132,0.2623,False,background,91.79,91.79
MVI_40213,127,0,856,883,28,1.12,medium,0.3333,0.5182,False,vehicle,435.54,435.38
MVI_40213,128,0,856,901,46,1.84,long,0.2331,0.6052,False,vehicle,798.73,798.55
MVI_40213,129,0,876,898,23,0.92,medium,0.5221,0.6134,False,background,426.99,426.74
MVI_40213,132,0,908,911,4,0.16,short,0.1473,0.1867,False,background,55.57,55.57
MVI_40213,137,0,936,956,21,0.84,medium,0.4292,0.4977,False,background,420.73,420.6
MVI_40213,138,0,936,981,46,1.84,long,0.3192,0.3732,False,vehicle,864.16,863.99
MVI_40213,139,0,944,951,8,0.32,short,0.1359,0.205,False,background,143.12,143.11
MVI_40213,146,0,996,1036,41,1.64,long,0.4866,0.5469,False,vehicle,896.31,896.1
MVI_40213,147,0,996,1020,25,1.0,medium,0.5026,0.6437,False,background,459.51,459.41
MVI_40213,148,0,1011,1016,6,0.24,short,0.2171,0.2797,False,background,100.95,100.9
MVI_40213,150,0,1036,1056,21,0.84,medium,0.5305,0.661,False,background,433.23,433.16
MVI_40213,152,0,1051,1056,6,0.24,short,0.3099,0.3966,False,background,92.62,92.62
MVI_40213,155,0,1081,1086,6,0.24,short,0.207,0.2568,False,background,94.61,94.61
MVI_40213,157,0,1126,1131,6,0.24,short,0.1891,0.2715,False,vehicle,123.16,123.16
MVI_40213,159,0,1101,1122,22,0.88,medium,0.4227,0.5364,False,background,442.36,442.12
MVI_40213,163,0,1171,1176,6,0.24,short,0.1516,0.1888,False,background,77.0,77.0
MVI_40213,171,0,1236,1255,20,0.8,medium,0.5207,0.6736,False,background,419.39,419.25
MVI_40213,174,0,1271,1276,6,0.24,short,0.5559,0.7267,True,background,67.26,67.26
MVI_40213,175,0,1291,1309,19,0.76,medium,0.4189,0.4972,False,background,386.04,385.89
MVI_40213,181,0,1326,1347,22,0.88,medium,0.5905,0.7058,True,background,438.52,438.4
MVI_40213,182,0,1326,1331,6,0.24,short,0.3816,0.4948,False,background,74.97,74.97
MVI_40213,184,0,1384,1396,13,0.52,medium,0.2634,0.553,False,vehicle,271.46,270.6
MVI_40213,188,0,1409,1416,8,0.32,short,0.2415,0.4712,False,background,139.93,138.93
MVI_40213,189,0,1411,1431,21,0.84,medium,0.5919,0.6863,False,background,431.76,431.52
MVI_40213,195,0,1471,1493,23,0.92,medium,0.5517,0.653,False,background,435.01,434.85
MVI_40213,198,0,1506,1510,5,0.2,short,0.1702,0.2354,False,vehicle,56.73,56.73
MVI_40213,198,1,1535,1538,4,0.16,short,0.1103,0.1205,False,vehicle,77.17,77.16
MVI_40213,199,0,1526,1547,22,0.88,medium,0.5886,0.7081,True,background,434.77,434.45
MVI_40213,202,0,1577,1581,5,0.2,short,0.2455,0.4683,False,vehicle,56.8,56.8
MVI_40213,204,0,1546,1568,23,0.92,medium,0.4214,0.5213,False,background,437.96,437.92
MVI_40213,205,0,1561,1601,41,1.64,long,0.8148,1.0,True,vehicle,703.68,701.55
MVI_40213,206,0,1566,1588,23,0.92,medium,0.5986,0.7369,True,background,438.57,438.1
MVI_40213,207,0,1566,1571,6,0.24,short,0.4252,0.5611,False,background,78.21,78.21
MVI_40213,209,0,1640,1646,7,0.28,short,0.2408,0.4072,False,vehicle,94.81,94.79
MVI_40213,210,0,1596,1618,23,0.92,medium,0.4284,0.5578,False,background,412.96,412.47
MVI_40213,214,0,1631,1655,25,1.0,medium,0.5697,0.713,True,background,429.26,428.28
MVI_40213,216,0,1650,1656,7,0.28,short,0.2823,0.3843,False,background,149.29,147.78
MVI_40213,217,0,1656,1681,26,1.04,medium,0.4926,0.6123,False,background,445.22,444.54
MVI_40213,218,0,1666,1711,46,1.84,long,0.3564,0.4994,False,vehicle,823.78,823.47
MVI_40213,223,0,1701,1724,24,0.96,medium,0.4738,0.5735,False,background,425.53,425.35
MVI_40213,228,0,1754,1756,3,0.12,short,0.1805,0.2221,False,background,58.63,58.63
MVI_40213,229,0,1771,1790,20,0.8,medium,0.5611,0.646,False,background,356.45,356.25
MVI_40213,230,0,1781,1790,10,0.4,short,0.5683,0.6794,False,vehicle,115.64,115.56
MVI_40241,8,0,1,19,19,0.76,medium,0.509,0.6158,False,vehicle,220.24,219.91
MVI_40241,9,0,1,21,21,0.84,medium,0.5145,0.5898,False,vehicle,309.78,309.62
MVI_40241,10,0,1,13,13,0.52,medium,0.4495,0.5911,False,background,200.49,200.46
MVI_40241,14,0,11,63,53,2.12,long,0.409,0.5089,False,background,505.8,505.47
MVI_40241,17,0,36,85,50,2.0,long,0.4707,0.6366,False,background,506.65,506.49
MVI_40241,21,0,56,108,53,2.12,long,0.3463,0.4896,False,background,500.94,500.83
MVI_40241,24,0,76,130,55,2.2,long,0.2788,0.3186,False,background,502.22,502.04
MVI_40241,26,0,86,124,39,1.56,long,0.2057,0.3048,False,vehicle,365.5,365.47
MVI_40241,27,0,91,101,11,0.44,short,0.2303,0.2983,False,vehicle,44.38,44.38
MVI_40241,32,0,131,183,53,2.12,long,0.2837,0.3962,False,background,496.78,496.32
MVI_40241,33,0,144,178,35,1.4,medium,0.3141,0.4705,False,vehicle,241.04,240.97
MVI_40241,35,0,167,206,40,1.6,long,0.3187,0.5281,False,vehicle,271.77,271.61
MVI_40241,37,0,198,217,20,0.8,medium,0.2189,0.2484,False,vehicle,111.22,111.08
MVI_40241,38,0,181,230,50,2.0,long,0.289,0.4169,False,background,497.55,497.16
MVI_40241,41,0,201,252,52,2.08,long,0.3337,0.5294,False,background,509.17,508.95
MVI_40241,42,0,211,234,24,0.96,medium,0.2706,0.3692,False,vehicle,135.31,135.19
MVI_40241,43,0,240,261,22,0.88,medium,0.3791,0.8946,True,vehicle,253.36,253.1
MVI_40241,44,0,216,266,51,2.04,long,0.4614,0.8041,True,vehicle,535.16,534.94
MVI_40241,47,0,251,303,53,2.12,long,0.4334,0.557,False,background,521.92,521.68
MVI_40241,48,0,266,270,5,0.2,short,0.1418,0.1844,False,vehicle,17.99,17.99
MVI_40241,50,0,291,341,51,2.04,long,0.2236,0.3101,False,background,486.77,486.45
MVI_40241,51,0,296,346,51,2.04,long,0.3761,0.5327,False,vehicle,436.02,435.77
MVI_40241,54,0,326,343,18,0.72,medium,0.2672,0.3985,False,vehicle,87.26,87.22
MVI_40241,59,0,401,431,31,1.24,medium,0.5082,0.8456,True,vehicle,298.66,298.09
MVI_40241,60,0,371,428,58,2.32,long,0.4088,0.5419,False,background,525.7,525.49
MVI_40241,72,0,456,510,55,2.2,long,0.5956,0.7137,True,background,523.72,523.52
MVI_40241,74,0,486,544,59,2.36,long,0.4837,0.5979,False,background,539.84,539.62
MVI_40241,75,0,492,551,60,2.4,long,0.4432,0.6492,False,vehicle,564.55,564.05
MVI_40241,77,0,506,519,14,0.56,medium,0.1655,0.2548,False,vehicle,67.77,67.71
MVI_40241,79,0,567,586,20,0.8,medium,0.3043,0.8039,True,vehicle,289.34,288.69
MVI_40241,80,0,526,584,59,2.36,long,0.5233,0.7429,True,background,537.26,536.89
MVI_40241,84,0,596,611,16,0.64,medium,0.3256,0.7472,True,vehicle,223.02,222.33
MVI_40241,85,0,556,609,54,2.16,long,0.4075,0.5123,False,background,521.17,520.76
MVI_40241,87,0,594,611,18,0.72,medium,0.2313,0.3095,False,vehicle,256.92,256.86
MVI_40241,88,0,566,575,10,0.4,short,0.2357,0.3629,False,vehicle,34.69,34.68
MVI_40241,89,0,571,631,61,2.44,long,0.3324,0.4374,False,vehicle,524.28,524.14
MVI_40241,94,0,616,675,60,2.4,long,0.5448,0.7547,True,background,535.85,535.51
MVI_40241,95,0,675,681,7,0.28,short,0.3507,1.0,True,vehicle,56.06,56.05
MVI_40241,105,0,701,703,3,0.12,short,0.1279,0.1444,False,vehicle,8.97,8.97
MVI_40241,105,1,754,761,8,0.32,short,0.3157,0.8749,True,vehicle,86.83,86.69
MVI_40241,110,0,745,786,42,1.68,long,0.4077,0.64,False,vehicle,423.65,423.2
MVI_40241,113,0,746,799,54,2.16,long,0.4619,0.7554,True,background,537.78,537.28
MVI_40241,127,0,881,931,51,2.04,long,0.4712,0.8051,True,background,532.71,532.39
MVI_40241,129,0,928,945,18,0.72,medium,0.3253,0.4487,False,vehicle,140.43,140.4
MVI_40241,130,0,901,956,56,2.24,long,0.7029,0.9643,True,background,564.84,564.33
MVI_40241,133,0,967,991,25,1.0,medium,0.5083,0.8081,True,vehicle,321.55,321.24
MVI_40241,134,0,931,986,56,2.24,long,0.5565,0.7926,True,background,542.16,541.71
MVI_40241,143,0,981,1043,63,2.52,long,0.5757,0.8851,True,background,551.49,551.2
MVI_40241,147,0,1006,1069,64,2.56,long,0.8044,1.0,True,background,570.5,570.19
MVI_40241,149,0,1068,1086,19,0.76,medium,0.3383,1.0,True,vehicle,200.43,199.87
MVI_40241,150,0,1045,1086,42,1.68,long,0.3358,0.6878,False,vehicle,429.99,429.7
MVI_40241,153,0,1051,1116,66,2.64,long,0.7671,0.9901,True,background,554.07,553.6
MVI_40241,157,0,1098,1121,24,0.96,medium,0.3192,0.5844,False,vehicle,281.64,279.23
MVI_40241,158,0,1056,1121,66,2.64,long,0.3176,0.4892,False,vehicle,592.21,591.95
MVI_40241,159,0,1076,1079,4,0.16,short,0.1546,0.2063,False,vehicle,14.38,14.38
MVI_40241,160,0,1076,1147,72,2.88,long,0.7082,0.9575,True,background,561.25,560.84
MVI_40241,161,0,1127,1151,25,1.0,medium,0.3454,0.5418,False,vehicle,332.04,330.95
MVI_40241,164,0,1096,1115,20,0.8,medium,0.1679,0.2345,False,vehicle,84.4,84.31
MVI_40241,166,0,1106,1161,56,2.24,long,0.5253,0.6545,False,vehicle,527.96,527.66
MVI_40241,168,0,1136,1203,68,2.72,long,0.5011,0.761,True,background,531.51,530.72
MVI_40241,173,0,1176,1246,71,2.84,long,0.644,1.0,True,background,541.01,540.53
MVI_40241,179,0,1206,1275,70,2.8,long,0.7719,1.0,True,background,545.23,544.73
MVI_40241,180,0,1216,1230,15,0.6,medium,0.3081,0.5733,False,vehicle,72.78,72.67
MVI_40241,183,0,1261,1301,41,1.64,long,0.2606,0.4588,False,vehicle,467.61,466.92
MVI_40241,189,0,1288,1327,40,1.6,long,0.3202,0.4836,False,vehicle,358.97,358.87
MVI_40241,191,0,1281,1347,67,2.68,long,0.7428,1.0,True,background,544.9,544.07
MVI_40241,193,0,1291,1297,7,0.28,short,0.143,0.1687,False,vehicle,22.82,22.78
MVI_40241,193,1,1305,1355,51,2.04,long,0.226,0.362,False,vehicle,572.27,571.52
MVI_40241,197,0,1333,1375,43,1.72,long,0.3338,0.5454,False,vehicle,226.44,226.36
MVI_40241,199,0,1336,1346,11,0.44,short,0.1759,0.2209,False,vehicle,50.44,50.43
MVI_40241,201,0,1351,1413,63,2.52,long,0.5489,0.9818,True,background,529.19,528.57
MVI_40241,202,0,1407,1416,10,0.4,short,0.3901,0.8933,True,vehicle,142.19,141.34
MVI_40241,208,0,1401,1464,64,2.56,long,0.6424,0.9585,True,background,556.28,555.84
MVI_40241,215,0,1451,1506,56,2.24,long,0.1999,0.2584,False,vehicle,472.26,472.1
MVI_40241,216,0,1466,1482,17,0.68,medium,0.7153,0.8416,True,background,62.59,62.53
MVI_40241,216,1,1495,1526,32,1.28,medium,0.1913,0.2897,False,background,396.96,396.72
MVI_40241,220,0,1519,1554,36,1.44,medium,0.3382,0.5284,False,vehicle,220.57,220.35
MVI_40241,223,0,1528,1540,13,0.52,medium,0.1446,0.1803,False,background,39.89,39.71
MVI_40241,223,1,1544,1595,52,2.08,long,0.251,0.3923,False,background,496.77,496.59
MVI_40241,228,0,1574,1587,14,0.56,medium,0.1181,0.1597,False,background,45.85,45.81
MVI_40241,228,1,1593,1639,47,1.88,long,0.2654,0.4727,False,background,480.64,480.37
MVI_40241,233,0,1611,1670,60,2.4,long,0.4757,0.5406,False,vehicle,544.38,544.14
MVI_40241,234,0,1640,1666,27,1.08,medium,0.2602,0.5492,False,vehicle,310.64,310.31
MVI_40241,235,0,1637,1638,2,0.08,short,0.1031,0.1052,False,background,5.51,5.51
MVI_40241,235,1,1644,1678,35,1.4,medium,0.2061,0.3261,False,background,413.62,413.49
MVI_40241,241,0,1691,1706,16,0.64,medium,0.2954,0.4829,False,vehicle,36.51,36.4
MVI_40241,242,0,1656,1720,65,2.6,long,0.2425,0.4413,False,background,563.57,563.23
MVI_40241,243,0,1671,1701,31,1.24,medium,0.6758,1.0,True,vehicle,252.31,252.3
MVI_40241,248,0,1696,1762,67,2.68,long,0.2677,0.3869,False,background,568.54,568.18
MVI_40241,251,0,1701,1766,66,2.64,long,0.2969,0.4339,False,vehicle,554.2,553.86
MVI_40241,254,0,1736,1748,13,0.52,medium,0.1496,0.1804,False,background,41.44,41.23
MVI_40241,254,1,1760,1799,40,1.6,long,0.175,0.2798,False,background,437.84,437.69
MVI_40241,259,0,1751,1776,26,1.04,medium,0.4481,0.6809,False,vehicle,99.52,99.34
MVI_40241,262,0,1771,1831,61,2.44,long,0.2635,0.3625,False,vehicle,542.69,542.27
MVI_40241,266,0,1801,1870,70,2.8,long,0.3437,0.5289,False,background,563.59,563.24
MVI_40241,271,0,1836,1909,74,2.96,long,0.2121,0.4012,False,background,555.06,554.86
MVI_40241,272,0,1836,1843,8,0.32,short,0.1366,0.1531,False,vehicle,25.29,25.26
MVI_40241,272,1,1849,1852,4,0.16,short,0.1075,0.1188,False,vehicle,12.42,12.41
MVI_40241,282,0,1906,1979,74,2.96,long,0.215,0.4077,False,background,566.21,565.81
MVI_40241,284,0,1921,1937,17,0.68,medium,0.145,0.1881,False,vehicle,52.86,52.73
MVI_40241,289,0,1946,2021,76,3.04,long,0.2952,0.5349,False,background,568.28,567.91
MVI_40241,290,0,1961,1988,28,1.12,medium,0.1884,0.2274,False,vehicle,102.23,102.15
MVI_40241,291,0,1966,2040,75,3.0,long,0.5717,0.689,False,vehicle,568.06,567.47
MVI_40241,294,0,1971,2050,80,3.2,long,0.3356,0.5356,False,background,593.16,592.39
MVI_40241,297,0,2001,2006,6,0.24,short,0.1158,0.1206,False,vehicle,16.55,16.55
MVI_40241,303,0,2051,2124,74,2.96,long,0.261,0.4104,False,background,568.67,568.02
MVI_40241,307,0,2081,2115,35,1.4,medium,0.298,0.4449,False,vehicle,169.49,169.31
MVI_40241,310,0,2116,2186,71,2.84,long,0.2877,0.4089,False,background,582.85,582.51
MVI_40241,311,0,2181,2206,26,1.04,medium,0.5551,1.0,True,vehicle,306.03,305.97
MVI_40241,318,0,2186,2259,74,2.96,long,0.3636,0.5538,False,background,602.36,601.96
MVI_40241,319,0,2191,2241,51,2.04,long,0.196,0.2561,False,vehicle,235.7,235.46
MVI_40241,322,0,2206,2261,56,2.24,long,0.4584,0.7188,True,vehicle,310.12,308.99
MVI_40241,323,0,2206,2209,4,0.16,short,0.1915,0.2515,False,vehicle,14.13,14.13
MVI_40241,324,0,2215,2218,4,0.16,short,0.1188,0.1414,False,background,8.25,8.24
MVI_40241,324,2,2245,2247,3,0.12,short,0.1054,0.108,False,background,10.47,10.45
MVI_40241,324,3,2260,2287,28,1.12,medium,0.1531,0.2514,False,background,365.53,365.19
MVI_40241,325,0,2255,2291,37,1.48,medium,0.442,0.6201,False,vehicle,374.36,374.31
MVI_40241,330,0,2251,2320,70,2.8,long,0.287,0.5156,False,background,328.67,328.26
MVI_40241,335,0,2288,2299,12,0.48,short,0.1452,0.2101,False,background,27.09,26.76
MVI_40241,335,1,2303,2320,18,0.72,medium,0.1731,0.2028,False,background,59.98,59.89
MVI_40243,2,0,1,15,15,0.6,medium,0.4344,0.5218,False,vehicle,245.22,244.91
MVI_40243,3,0,1,8,8,0.32,short,0.3168,0.4299,False,background,142.45,142.35
MVI_40243,8,0,11,28,18,0.72,medium,0.1605,0.2519,False,background,64.97,64.89
MVI_40243,8,1,33,75,43,1.72,long,0.2917,0.4432,False,background,464.33,464.18
MVI_40243,9,0,52,71,20,0.8,medium,0.3107,0.7471,True,vehicle,275.62,274.94
MVI_40243,14,0,49,106,58,2.32,long,0.2158,0.4099,False,background,532.46,532.22
MVI_40243,15,0,52,100,49,1.96,long,0.3475,0.5872,False,vehicle,396.36,396.21
MVI_40243,16,0,51,91,41,1.64,long,0.419,0.5836,False,vehicle,339.98,339.85
MVI_40243,17,0,66,68,3,0.12,short,0.126,0.1431,False,vehicle,9.99,9.99
MVI_40243,17,1,73,77,5,0.2,short,0.1217,0.1421,False,vehicle,21.87,21.85
MVI_40243,18,0,90,98,9,0.36,short,0.1058,0.1191,False,background,45.44,45.38
MVI_40243,18,1,103,133,31,1.24,medium,0.2082,0.3348,False,background,381.53,381.49
MVI_40243,19,0,76,86,11,0.44,short,0.3626,0.4469,False,vehicle,50.45,50.45
MVI_40243,25,0,126,184,59,2.36,long,0.2719,0.4468,False,background,543.87,543.59
MVI_40243,28,0,136,146,11,0.44,short,0.2721,0.3187,False,vehicle,38.67,38.64
MVI_40243,31,0,166,173,8,0.32,short,0.1146,0.1569,False,background,29.1,29.1
MVI_40243,31,1,178,222,45,1.8,long,0.2433,0.4188,False,background,481.67,481.38
MVI_40243,42,1,267,272,6,0.24,short,0.1138,0.1353,False,background,21.61,21.61
MVI_40243,42,2,278,320,43,1.72,long,0.2403,0.4403,False,background,463.0,462.75
MVI_40243,43,0,261,286,26,1.04,medium,0.3732,0.6751,False,vehicle,283.59,283.51
MVI_40243,48,0,325,366,42,1.68,long,0.5783,0.8418,True,vehicle,310.55,309.57
MVI_40243,50,0,321,341,21,0.84,medium,0.8319,1.0,True,vehicle,391.95,388.4
MVI_40243,51,0,366,386,21,0.84,medium,0.1528,0.21,False,background,291.82,291.67
MVI_40243,53,0,339,351,13,0.52,medium,0.1396,0.199,False,background,207.06,206.96
MVI_40243,64,0,416,476,61,2.44,long,0.2347,0.5097,False,background,560.74,560.21
MVI_40243,66,0,426,481,56,2.24,long,0.3186,0.3889,False,vehicle,550.86,550.69
MVI_40243,70,0,466,523,58,2.32,long,0.3011,0.4977,False,background,528.44,528.3
MVI_40243,73,0,496,553,58,2.32,long,0.3626,0.6008,False,background,536.76,536.27
MVI_40243,76,0,511,574,64,2.56,long,0.2561,0.4335,False,background,553.85,553.46
MVI_40243,84,0,576,634,59,2.36,long,0.2848,0.4139,False,background,550.98,550.4
MVI_40243,85,0,601,638,38,1.52,long,0.4723,0.7369,True,vehicle,217.47,217.37
MVI_40243,89,0,678,686,9,0.36,short,0.3299,0.5938,False,vehicle,108.72,108.02
MVI_40243,90,0,631,681,51,2.04,long,0.4878,0.6197,False,vehicle,479.78,479.35
MVI_40243,94,0,646,656,11,0.44,short,0.2945,0.4803,False,vehicle,43.55,43.52
MVI_40243,100,0,697,708,12,0.48,short,0.1224,0.14,False,background,49.74,49.72
MVI_40243,100,1,712,748,37,1.48,medium,0.256,0.4323,False,background,465.88,465.61
MVI_40243,102,0,748,771,24,0.96,medium,0.167,0.2762,False,background,347.78,347.7
MVI_40243,108,0,771,816,46,1.84,long,0.5584,0.6554,False,vehicle,502.02,501.72
MVI_40243,109,0,776,836,61,2.44,long,0.2995,0.5279,False,background,558.75,558.45
MVI_40243,111,0,801,858,58,2.32,long,0.319,0.4533,False,background,559.92,559.37
MVI_40243,113,0,811,838,28,1.12,medium,0.2011,0.2473,False,vehicle,154.49,154.45
MVI_40243,114,0,816,866,51,2.04,long,0.6453,0.8838,True,vehicle,503.79,503.7
MVI_40243,120,0,846,904,59,2.36,long,0.3066,0.448,False,background,570.85,570.61
MVI_40243,142,0,1061,1111,51,2.04,long,0.4299,0.7034,True,vehicle,494.13,493.87
MVI_40243,143,0,1101,1105,5,0.2,short,0.1313,0.1557,False,background,94.36,94.36
MVI_40243,144,0,1112,1121,10,0.4,short,0.1432,0.159,False,vehicle,19.34,19.31
MVI_40243,150,0,1149,1175,27,1.08,medium,0.2399,0.3558,False,vehicle,51.78,51.06
MVI_40243,152,0,1174,1186,13,0.52,medium,0.2977,0.4539,False,vehicle,168.15,167.18
MVI_40243,154,0,1169,1181,13,0.52,medium,0.19,0.2707,False,background,228.43,228.41
MVI_40243,155,0,1129,1147,19,0.76,medium,0.2959,0.387,False,vehicle,58.69,58.63
MVI_40243,156,0,1136,1186,51,2.04,long,0.2957,0.3286,False,vehicle,242.81,242.56
MVI_40243,157,0,1198,1213,16,0.64,medium,0.1702,0.2564,False,background,247.45,247.41
MVI_40243,160,0,1187,1238,52,2.08,long,0.2635,0.4699,False,background,519.79,519.49
MVI_40243,162,0,1187,1208,22,0.88,medium,0.1148,0.1246,False,vehicle,87.96,87.85
MVI_40243,164,0,1201,1241,41,1.64,long,0.5606,0.7746,True,vehicle,431.65,431.52
MVI_40243,167,0,1229,1231,3,0.12,short,0.1102,0.1109,False,background,8.12,8.12
MVI_40243,167,1,1238,1240,3,0.12,short,0.1175,0.1297,False,background,10.9,10.9
MVI_40243,167,2,1251,1265,15,0.6,medium,0.1939,0.2311,False,background,146.14,146.1
MVI_40243,168,0,1231,1254,24,0.96,medium,0.3286,0.4306,False,vehicle,103.18,103.11
MVI_40243,169,0,1246,1265,20,0.8,medium,0.5691,0.6917,False,vehicle,91.29,91.21
MVI_40244,1,0,1,16,16,0.64,medium,0.4679,0.5617,False,vehicle,226.26,226.16
MVI_40244,2,0,1,12,12,0.48,short,0.1715,0.2358,False,background,217.97,217.77
MVI_40244,11,0,68,91,24,0.96,medium,0.1949,0.3102,False,background,362.38,362.31
MVI_40244,12,0,55,91,37,1.48,medium,0.2809,0.4335,False,vehicle,347.22,347.07
MVI_40244,14,0,80,112,33,1.32,medium,0.2233,0.3989,False,background,421.51,421.32
MVI_40244,17,0,86,126,41,1.64,long,0.5576,0.6482,False,vehicle,418.4,418.29
MVI_40244,19,0,91,141,51,2.04,long,0.5386,0.6201,False,vehicle,521.5,521.26
MVI_40244,23,0,112,157,46,1.84,long,0.2192,0.4128,False,background,491.8,491.64
MVI_40244,29,0,171,172,2,0.08,short,0.1119,0.1135,False,background,6.6,6.6
MVI_40244,29,1,178,208,31,1.24,medium,0.1941,0.3403,False,background,394.16,394.0
MVI_40244,30,0,163,216,54,2.16,long,0.3631,0.6754,False,vehicle,585.33,584.7
MVI_40244,33,0,191,243,53,2.12,long,0.3557,0.5583,False,background,532.89,532.36
MVI_40244,35,0,242,261,20,0.8,medium,0.2791,0.6581,False,vehicle,282.39,282.29
MVI_40244,38,0,223,238,16,0.64,medium,0.1398,0.2119,False,background,84.47,84.38
MVI_40244,38,1,242,269,28,1.12,medium,0.2788,0.4819,False,background,393.98,393.84
MVI_40244,42,0,249,274,26,1.04,medium,0.281,0.3903,False,vehicle,251.66,251.63
MVI_40244,50,0,276,298,23,0.92,medium,0.2763,0.3404,False,vehicle,130.88,130.81
MVI_40244,54,0,321,368,48,1.92,long,0.2883,0.5083,False,background,503.55,503.36
MVI_40244,58,0,371,421,51,2.04,long,0.2243,0.4411,False,background,517.75,517.16
MVI_40244,73,0,590,596,7,0.28,short,0.4732,0.7271,True,vehicle,90.45,90.03
MVI_40244,74,0,541,594,54,2.16,long,0.3867,0.6903,False,background,549.43,549.17
MVI_40244,85,0,633,634,2,0.08,short,0.1114,0.1143,False,background,4.36,4.36
MVI_40244,85,1,644,683,40,1.6,long,0.2181,0.408,False,background,464.84,464.53
MVI_40244,86,0,641,676,36,1.44,medium,0.1648,0.2114,False,vehicle,318.31,318.27
MVI_40244,88,0,656,713,58,2.32,long,0.3064,0.5699,False,background,537.44,537.19
MVI_40244,89,0,661,681,21,0.84,medium,0.1962,0.2394,False,vehicle,123.49,123.12
MVI_40244,91,0,696,746,51,2.04,long,0.501,0.7122,True,background,552.01,551.7
MVI_40244,92,0,701,711,11,0.44,short,0.28,0.297,False,vehicle,44.89,44.88
MVI_40244,94,0,706,759,54,2.16,long,0.4189,0.5975,False,vehicle,490.61,490.22
MVI_40244,96,0,721,771,51,2.04,long,0.3619,0.5053,False,background,551.44,550.99
MVI_40244,99,0,757,790,34,1.36,medium,0.2747,0.3369,False,vehicle,376.19,375.9
MVI_40244,100,0,736,743,8,0.32,short,0.188,0.2801,False,vehicle,33.7,33.7
MVI_40244,104,0,786,831,46,1.84,long,0.2928,0.5071,False,background,533.28,533.17
MVI_40244,110,0,836,886,51,2.04,long,0.464,0.7185,True,background,572.66,572.51
MVI_40244,124,0,986,1035,50,2.0,long,0.2924,0.4993,False,background,523.88,523.69
MVI_40244,130,0,1046,1083,38,1.52,long,0.2704,0.4213,False,background,502.27,501.91
MVI_40244,136,0,1091,1137,47,1.88,long,0.3236,0.5176,False,background,539.15,538.68
MVI_40244,142,0,1141,1158,18,0.72,medium,0.25,0.4028,False,vehicle,84.39,84.34
MVI_40244,143,0,1190,1208,19,0.76,medium,0.2103,0.3492,False,background,317.11,317.06
MVI_40244,145,0,1186,1244,59,2.36,long,0.3855,0.4937,False,background,522.23,521.81
MVI_40244,148,0,1232,1271,40,1.6,long,0.2703,0.6788,False,vehicle,395.32,395.03
MVI_40244,150,0,1241,1303,63,2.52,long,0.3133,0.4704,False,background,548.26,547.95
MVI_40244,157,0,1296,1345,50,2.0,long,0.2957,0.5322,False,background,386.8,386.06
MVI_40244,158,0,1301,1345,45,1.8,long,0.3446,0.474,False,vehicle,334.4,334.25
MVI_40732,2,0,106,149,44,1.76,long,0.4289,0.6549,False,vehicle,9.41,0.0
MVI_40732,2,1,205,219,15,0.6,medium,0.1587,0.2004,False,vehicle,5.29,2.78
MVI_40732,2,2,916,958,43,1.72,long,0.654,0.992,True,vehicle,1.51,1.5
MVI_40732,2,3,1544,1559,16,0.64,medium,0.1625,0.1951,False,vehicle,0.34,0.34
MVI_40732,2,4,1577,1596,20,0.8,medium,0.2983,0.4251,False,vehicle,0.44,0.43
MVI_40732,2,5,1679,1716,38,1.52,long,0.6657,1.0,True,vehicle,0.29,0.28
MVI_40732,2,6,1879,1890,12,0.48,short,0.1561,0.2126,False,vehicle,0.75,0.75
MVI_40732,2,7,2089,2120,32,1.28,medium,0.8186,1.0,True,vehicle,1.81,1.81
MVI_40732,5,0,1,28,28,1.12,medium,0.1853,0.2382,False,background,48.15,47.75
MVI_40732,5,1,34,42,9,0.36,short,0.1191,0.1277,False,background,9.1,8.82
MVI_40732,6,0,1,174,174,6.96,long,0.3037,0.4367,False,background,324.59,309.89
MVI_40732,7,0,1,1100,1100,44.0,long,0.3511,0.5264,False,background,757.15,444.63
MVI_40732,10,0,26,76,51,2.04,long,0.3274,0.7554,True,vehicle,315.36,313.88
MVI_40732,11,0,11,15,5,0.2,short,0.3463,0.5519,False,vehicle,5.4,5.4
MVI_40732,11,1,95,120,26,1.04,medium,0.1987,0.2808,False,vehicle,53.53,51.64
MVI_40732,11,2,130,131,2,0.08,short,0.2074,0.263,False,vehicle,2.01,2.01
MVI_40732,14,0,34,106,73,2.92,long,0.892,1.0,True,vehicle,612.72,608.24
MVI_40732,15,0,53,131,79,3.16,long,0.4973,0.7261,True,vehicle,601.46,598.85
MVI_40732,16,0,66,103,38,1.52,long,0.3291,0.5259,False,background,88.09,86.16
MVI_40732,16,1,122,123,2,0.08,short,0.1015,0.1027,False,background,3.18,3.18
MVI_40732,16,2,225,326,102,4.08,long,0.2786,0.4978,False,vehicle,421.33,418.06
MVI_40732,17,0,96,104,9,0.36,short,0.2594,0.3532,False,vehicle,25.4,25.39
MVI_40732,20,0,213,216,4,0.16,short,0.1044,0.1063,False,vehicle,16.9,16.9
