video,track_id,event_id,start_frame,end_frame,length_frames,has_full,gt_before,gt_after,eligible,exclusion_reason
MVI_40191,304,0,2395,2416,22,False,True,False,False,gt_missing_after
MVI_40191,318,0,2484,2490,7,False,True,True,True,
MVI_40191,326,0,2411,2479,69,False,False,True,False,gt_missing_before
MVI_40192,18,0,117,126,10,False,True,False,False,gt_missing_after
MVI_40192,30,0,106,178,73,False,True,True,True,
MVI_40192,40,0,247,261,15,False,True,False,False,gt_missing_after
MVI_40192,42,0,327,346,20,False,True,False,False,gt_missing_after
MVI_40192,49,0,337,386,50,False,True,False,False,gt_missing_after
MVI_40192,61,0,442,451,10,False,True,False,False,gt_missing_after
MVI_40192,87,0,570,581,12,False,True,False,False,gt_missing_after
MVI_40192,109,0,727,743,17,False,True,True,True,
MVI_40192,121,0,855,871,17,False,True,False,False,gt_missing_after
MVI_40192,128,0,920,942,23,False,True,True,True,
MVI_40192,132,0,884,909,26,False,True,True,True,
MVI_40192,134,0,866,905,40,False,False,True,False,gt_missing_before
MVI_40192,147,0,946,965,20,False,False,True,False,gt_missing_before
MVI_40192,155,0,1021,1043,23,False,False,True,False,gt_missing_before
MVI_40192,158,0,1096,1098,3,False,True,True,True,
MVI_40192,158,1,1102,1106,5,False,True,False,False,gt_missing_after
MVI_40192,176,0,1240,1261,22,False,True,False,False,gt_missing_after
MVI_40192,205,0,1445,1463,19,False,True,True,True,
MVI_40192,230,0,1703,1721,19,False,True,False,False,gt_missing_after
MVI_40192,231,0,1636,1656,21,False,False,True,False,gt_missing_before
MVI_40192,236,0,1661,1701,41,False,False,True,False,gt_missing_before
MVI_40192,240,0,1711,1750,40,False,False,True,False,gt_missing_before
MVI_40192,249,0,1787,1855,69,False,True,True,True,
MVI_40192,251,0,1771,1841,71,True,False,True,False,gt_missing_before
MVI_40192,252,0,1786,1836,51,False,False,True,False,gt_missing_before
MVI_40192,286,0,2012,2055,44,False,True,True,True,
MVI_40192,289,0,2066,2096,31,False,True,False,False,gt_missing_after
MVI_40192,291,0,2100,2121,22,False,True,False,False,gt_missing_after
MVI_40192,303,0,2150,2178,29,False,True,True,True,
MVI_40192,307,0,2145,2184,40,False,True,True,True,
MVI_40201,7,0,1,64,64,False,False,True,False,gt_missing_before
MVI_40201,8,0,1,36,36,False,False,False,False,gt_missing_before
MVI_40201,10,0,1,71,71,False,False,False,False,gt_missing_before
MVI_40201,17,0,61,146,86,False,False,False,False,gt_missing_before
MVI_40201,20,0,78,146,69,False,True,False,False,gt_missing_after
MVI_40201,21,0,149,151,3,False,True,False,False,gt_missing_after
MVI_40201,22,0,86,166,81,False,True,False,False,gt_missing_after
MVI_40201,25,0,92,158,67,False,True,True,True,
MVI_40201,26,0,91,111,21,False,False,True,False,gt_missing_before
MVI_40201,27,0,91,166,76,False,False,False,False,gt_missing_before
MVI_40201,28,0,91,166,76,False,False,False,False,gt_missing_before
MVI_40201,30,0,116,156,41,False,False,True,False,gt_missing_before
MVI_40201,32,0,136,201,66,False,True,False,False,gt_missing_after
MVI_40201,33,0,136,216,81,False,False,False,False,gt_missing_before
MVI_40201,37,0,186,276,91,False,False,False,False,gt_missing_before
MVI_40201,40,0,216,301,86,False,False,False,False,gt_missing_before
MVI_40201,42,0,264,278,15,False,True,True,True,
MVI_40201,44,0,251,299,49,False,False,True,False,gt_missing_before
MVI_40201,44,1,303,324,22,False,True,True,True,
MVI_40201,47,0,283,308,26,False,True,True,True,
MVI_40201,48,0,281,356,76,True,False,False,False,gt_missing_before
MVI_40201,51,0,356,396,41,False,True,False,False,gt_missing_after
MVI_40201,52,0,408,416,9,False,True,False,False,gt_missing_after
MVI_40201,54,0,321,406,86,False,False,False,False,gt_missing_before
MVI_40201,55,0,370,411,42,False,True,False,False,gt_missing_after
MVI_40201,57,0,341,431,91,False,False,False,False,gt_missing_before
MVI_40201,60,0,351,389,39,False,False,True,False,gt_missing_before
MVI_40201,60,1,445,448,4,False,True,True,True,
MVI_40201,61,0,361,431,71,False,False,True,False,gt_missing_before
MVI_40201,62,0,371,471,101,True,False,False,False,gt_missing_before
MVI_40201,69,0,517,571,55,False,True,False,False,gt_missing_after
MVI_40201,70,0,486,586,101,False,False,True,False,gt_missing_before
MVI_40201,72,0,491,581,91,False,False,False,False,gt_missing_before
MVI_40201,78,0,631,656,26,False,True,True,True,
MVI_40201,80,0,575,582,8,False,True,True,True,
MVI_40201,80,1,592,666,75,False,True,False,False,gt_missing_after
MVI_40201,81,0,576,601,26,False,False,True,False,gt_missing_before
MVI_40201,82,0,581,666,86,False,False,False,False,gt_missing_before
MVI_40201,85,0,647,697,51,False,True,True,True,
MVI_40201,87,0,611,616,6,False,False,True,False,gt_missing_before
MVI_40201,88,0,621,706,86,False,False,False,False,gt_missing_before
MVI_40201,90,0,679,726,48,False,True,False,False,gt_missing_after
MVI_40201,91,0,674,740,67,False,True,True,True,
MVI_40201,92,0,651,726,76,False,False,False,False,gt_missing_before
MVI_40201,93,0,651,663,13,False,False,True,False,gt_missing_before
MVI_40201,93,1,727,741,15,False,True,False,False,gt_missing_after
MVI_40201,94,0,705,741,37,False,True,False,False,gt_missing_after
MVI_40201,98,0,671,756,86,False,False,False,False,gt_missing_before
MVI_40201,102,0,706,791,86,False,False,False,False,gt_missing_before
MVI_40201,104,0,746,803,58,False,True,True,True,
MVI_40201,104,1,809,814,6,False,True,True,True,
MVI_40201,107,0,762,798,37,False,True,True,True,
MVI_40201,108,0,818,836,19,False,True,False,False,gt_missing_after
MVI_40201,110,0,771,851,81,False,False,False,False,gt_missing_before
MVI_40201,117,0,889,925,37,False,True,False,False,gt_missing_after
MVI_40201,121,0,861,925,65,False,False,False,False,gt_missing_before
MVI_40201,126,0,911,925,15,False,False,False,False,gt_missing_before
MVI_40204,6,0,1,86,86,False,False,False,False,gt_missing_before
MVI_40204,9,0,1,66,66,False,False,False,False,gt_missing_before
MVI_40204,10,0,45,76,32,False,True,False,False,gt_missing_after
MVI_40204,11,0,21,51,31,False,True,True,True,
MVI_40204,12,0,1,16,16,False,False,False,False,gt_missing_before
MVI_40204,15,0,11,146,136,True,False,False,False,gt_missing_before
MVI_40204,27,0,111,221,111,False,False,False,False,gt_missing_before
MVI_40204,30,0,197,267,71,False,True,True,True,
MVI_40204,34,0,225,227,3,False,True,True,True,
MVI_40204,34,1,234,258,25,False,True,True,True,
MVI_40204,34,2,267,291,25,False,True,False,False,gt_missing_after
MVI_40204,35,0,181,311,131,True,False,False,False,gt_missing_before
MVI_40204,36,0,245,296,52,False,True,False,False,gt_missing_after
MVI_40204,39,0,280,301,22,False,True,False,False,gt_missing_after
MVI_40204,40,0,279,317,39,False,True,True,True,
MVI_40204,46,0,241,381,141,False,False,False,False,gt_missing_before
MVI_40204,49,0,305,350,46,False,True,True,True,
MVI_40204,50,0,281,401,121,False,False,False,False,gt_missing_before
MVI_40204,51,0,281,411,131,True,False,False,False,gt_missing_before
MVI_40204,52,0,300,301,2,False,True,True,True,
MVI_40204,60,0,326,456,131,True,False,False,False,gt_missing_before
MVI_40204,63,0,365,403,39,False,True,True,True,
MVI_40204,64,0,362,491,130,False,True,False,False,gt_missing_after
MVI_40204,65,0,361,501,141,True,False,False,False,gt_missing_before
MVI_40204,67,0,484,541,58,False,True,False,False,gt_missing_after
MVI_40204,68,0,532,546,15,False,True,False,False,gt_missing_after
MVI_40204,71,0,446,561,116,True,False,False,False,gt_missing_before
MVI_40204,72,0,489,521,33,False,True,True,True,
MVI_40204,73,0,471,606,136,False,False,False,False,gt_missing_before
MVI_40204,74,0,476,591,116,False,False,False,False,gt_missing_before
MVI_40204,78,0,608,626,19,False,True,False,False,gt_missing_after
MVI_40204,81,0,511,651,141,True,False,False,False,gt_missing_before
MVI_40204,82,0,596,603,8,False,True,True,True,
MVI_40204,82,1,612,651,40,False,True,False,False,gt_missing_after
MVI_40204,85,0,551,691,141,True,False,False,False,gt_missing_before
MVI_40204,86,0,593,706,114,False,True,False,False,gt_missing_after
MVI_40204,88,0,576,721,146,True,False,False,False,gt_missing_before
MVI_40204,90,0,601,746,146,True,False,False,False,gt_missing_before
MVI_40204,92,0,611,651,41,False,False,True,False,gt_missing_before
MVI_40204,93,0,640,751,112,False,True,False,False,gt_missing_after
MVI_40204,96,0,679,760,82,False,True,True,True,
MVI_40204,98,0,641,796,156,True,False,False,False,gt_missing_before
MVI_40204,99,0,646,656,11,False,False,True,False,gt_missing_before
MVI_40204,106,0,696,746,51,False,False,True,False,gt_missing_before
MVI_40204,106,1,752,821,70,False,True,False,False,gt_missing_after
MVI_40204,108,0,716,866,151,True,False,False,False,gt_missing_before
MVI_40204,110,0,787,861,75,False,True,False,False,gt_missing_after
MVI_40204,112,0,737,776,40,False,True,True,True,
MVI_40204,115,0,771,841,71,False,True,True,True,
MVI_40204,115,1,848,851,4,False,True,True,True,
MVI_40204,116,0,751,896,146,True,False,False,False,gt_missing_before
MVI_40204,117,0,863,893,31,False,True,True,True,
MVI_40204,117,1,898,906,9,False,True,False,False,gt_missing_after
MVI_40204,119,0,856,921,66,False,True,False,False,gt_missing_after
MVI_40204,120,0,832,893,62,False,True,True,True,
MVI_40204,121,0,801,821,21,False,False,True,False,gt_missing_before
MVI_40204,122,0,801,941,141,False,False,False,False,gt_missing_before
MVI_40204,126,0,904,946,43,False,True,True,True,
MVI_40204,126,1,988,991,4,False,True,False,False,gt_missing_after
MVI_40204,127,0,831,835,5,False,False,True,False,gt_missing_before
MVI_40204,128,0,860,877,18,False,True,True,True,
MVI_40204,128,1,889,986,98,True,True,False,False,gt_missing_after
MVI_40204,129,0,856,1011,156,True,False,False,False,gt_missing_before
MVI_40204,133,0,939,991,53,False,True,False,False,gt_missing_after
MVI_40204,135,0,962,1036,75,False,True,False,False,gt_missing_after
MVI_40204,137,0,974,1036,63,False,True,False,False,gt_missing_after
MVI_40204,138,0,1070,1076,7,False,True,False,False,gt_missing_after
MVI_40204,142,0,947,1091,145,False,True,False,False,gt_missing_after
MVI_40204,145,0,991,1136,146,False,True,True,True,
MVI_40204,148,0,1032,1141,110,False,True,False,False,gt_missing_after
MVI_40204,149,0,1090,1161,72,False,True,False,False,gt_missing_after
MVI_40204,150,0,1001,1146,146,False,False,False,False,gt_missing_before
MVI_40204,153,0,1026,1154,129,False,True,True,True,
MVI_40204,154,0,1026,1053,28,False,False,True,False,gt_missing_before
MVI_40204,158,0,1051,1081,31,False,False,True,False,gt_missing_before
MVI_40204,161,0,1056,1077,22,False,False,True,False,gt_missing_before
MVI_40204,161,1,1119,1185,67,False,True,True,True,
MVI_40204,162,0,1056,1206,151,True,False,False,False,gt_missing_before
MVI_40204,165,0,1087,1225,139,True,True,False,False,gt_missing_after
MVI_40204,168,0,1106,1225,120,True,False,False,False,gt_missing_before
MVI_40204,173,0,1161,1225,65,False,False,False,False,gt_missing_before
MVI_40204,177,0,1206,1225,20,False,False,False,False,gt_missing_before
MVI_40211,1,0,1,15,15,False,False,True,False,gt_missing_before
MVI_40211,4,0,21,44,24,False,False,True,False,gt_missing_before
MVI_40211,7,0,65,71,7,False,True,False,False,gt_missing_after
MVI_40211,9,0,66,82,17,False,False,True,False,gt_missing_before
MVI_40211,10,0,86,106,21,False,False,True,False,gt_missing_before
MVI_40211,11,0,88,104,17,False,True,True,True,
MVI_40211,14,0,120,123,4,False,True,True,True,
MVI_40211,15,0,101,121,21,False,False,True,False,gt_missing_before
MVI_40211,18,0,141,146,6,False,False,False,False,gt_missing_before
MVI_40211,20,0,156,172,17,False,False,True,False,gt_missing_before
MVI_40211,23,0,173,176,4,False,True,False,False,gt_missing_after
MVI_40211,25,0,236,241,6,False,False,False,False,gt_missing_before
MVI_40211,28,0,266,286,21,False,False,True,False,gt_missing_before
MVI_40211,33,0,311,316,6,False,False,False,False,gt_missing_before
MVI_40211,38,0,361,379,19,False,False,True,False,gt_missing_before
MVI_40211,42,0,386,421,36,False,True,True,True,
MVI_40211,43,0,402,404,3,False,True,True,True,
MVI_40211,48,0,456,477,22,False,False,True,False,gt_missing_before
MVI_40211,54,0,545,551,7,False,True,False,False,gt_missing_after
MVI_40211,56,0,531,542,12,False,False,True,False,gt_missing_before
MVI_40211,58,0,536,541,6,False,False,False,False,gt_missing_before
MVI_40211,62,0,601,636,36,True,False,False,False,gt_missing_before
MVI_40211,63,0,601,620,20,False,False,True,False,gt_missing_before
MVI_40211,69,0,689,693,5,False,True,True,True,
MVI_40211,70,0,711,730,20,False,False,True,False,gt_missing_before
MVI_40211,75,0,751,776,26,False,False,True,False,gt_missing_before
MVI_40211,77,0,756,761,6,False,False,False,False,gt_missing_before
MVI_40211,78,0,786,807,22,False,False,True,False,gt_missing_before
MVI_40211,82,0,841,862,22,False,False,True,False,gt_missing_before
MVI_40211,86,0,871,911,41,False,True,False,False,gt_missing_after
MVI_40211,87,0,911,916,6,False,True,False,False,gt_missing_after
MVI_40211,88,0,881,903,23,False,False,True,False,gt_missing_before
MVI_40211,88,1,915,921,7,False,True,False,False,gt_missing_after
MVI_40211,90,0,901,921,21,False,False,True,False,gt_missing_before
MVI_40211,90,1,925,929,5,False,True,True,True,
MVI_40211,92,0,936,959,24,False,False,True,False,gt_missing_before
MVI_40211,94,0,945,951,7,False,True,False,False,gt_missing_after
MVI_40211,98,0,986,1041,56,False,True,False,False,gt_missing_after
MVI_40211,99,0,986,1005,20,False,False,True,False,gt_missing_before
MVI_40211,102,0,991,995,5,False,False,True,False,gt_missing_before
MVI_40211,104,0,1016,1026,11,False,False,True,False,gt_missing_before
MVI_40211,106,0,1031,1049,19,False,False,True,False,gt_missing_before
MVI_40211,107,0,1031,1041,11,False,False,True,False,gt_missing_before
MVI_40211,110,0,1062,1066,5,False,True,False,False,gt_missing_after
MVI_40211,111,0,1061,1080,20,False,False,True,False,gt_missing_before
MVI_40211,112,0,1061,1071,11,False,False,True,False,gt_missing_before
MVI_40211,113,0,1066,1076,11,False,False,True,False,gt_missing_before
MVI_40211,116,0,1091,1096,6,False,False,False,False,gt_missing_before
MVI_40211,119,0,1131,1150,20,False,False,True,False,gt_missing_before
MVI_40211,120,0,1169,1196,28,False,True,False,False,gt_missing_after
MVI_40211,121,0,1189,1196,8,False,True,False,False,gt_missing_after
MVI_40211,122,0,1151,1156,6,False,False,False,False,gt_missing_before
MVI_40211,125,0,1166,1185,20,False,False,True,False,gt_missing_before
MVI_40211,126,0,1193,1226,34,False,True,True,True,
MVI_40211,127,0,1180,1183,4,False,True,True,True,
MVI_40211,130,0,1206,1225,20,False,True,True,True,
MVI_40211,131,0,1231,1252,22,False,False,True,False,gt_missing_before
MVI_40211,132,0,1236,1266,31,False,False,False,False,gt_missing_before
MVI_40211,133,0,1260,1266,7,False,True,False,False,gt_missing_after
MVI_40211,137,0,1271,1292,22,False,False,True,False,gt_missing_before
MVI_40211,139,0,1277,1281,5,False,True,False,False,gt_missing_after
MVI_40211,145,0,1331,1381,51,False,False,False,False,gt_missing_before
MVI_40211,146,0,1336,1337,2,False,False,True,False,gt_missing_before
MVI_40211,146,1,1372,1386,15,False,True,False,False,gt_missing_after
MVI_40211,148,0,1356,1386,31,False,True,True,True,
MVI_40211,150,0,1356,1373,18,False,False,True,False,gt_missing_before
MVI_40211,151,0,1365,1370,6,False,True,True,True,
MVI_40211,154,0,1406,1426,21,False,False,True,False,gt_missing_before
MVI_40211,156,0,1419,1426,8,False,True,False,False,gt_missing_after
MVI_40211,157,0,1451,1473,23,False,False,True,False,gt_missing_before
MVI_40211,158,0,1451,1468,18,False,False,True,False,gt_missing_before
MVI_40211,159,0,1471,1474,4,False,True,True,True,
MVI_40211,164,0,1516,1538,23,False,False,True,False,gt_missing_before
MVI_40211,165,0,1528,1531,4,False,True,False,False,gt_missing_after
MVI_40211,167,0,1526,1533,8,False,False,True,False,gt_missing_before
MVI_40211,168,0,1541,1586,46,False,True,False,False,gt_missing_after
MVI_40211,171,0,1566,1589,24,False,False,True,False,gt_missing_before
MVI_40211,172,0,1576,1581,6,False,False,False,False,gt_missing_before
MVI_40211,174,0,1601,1620,20,False,False,True,False,gt_missing_before
MVI_40211,177,0,1631,1654,24,False,False,True,False,gt_missing_before
MVI_40211,178,0,1636,1664,29,False,True,True,True,
MVI_40211,180,0,1659,1691,33,False,True,False,False,gt_missing_after
MVI_40211,184,0,1661,1679,19,False,False,True,False,gt_missing_before
MVI_40211,184,1,1685,1687,3,False,True,True,True,
MVI_40211,186,0,1681,1701,21,False,False,True,False,gt_missing_before
MVI_40211,187,0,1696,1713,18,False,False,True,False,gt_missing_before
MVI_40211,190,0,1726,1752,27,False,False,True,False,gt_missing_before
MVI_40211,191,0,1731,1771,41,False,False,False,False,gt_missing_before
MVI_40211,195,0,1776,1811,36,False,True,True,True,
MVI_40211,196,0,1776,1798,23,False,False,True,False,gt_missing_before
MVI_40211,198,0,1801,1823,23,False,False,True,False,gt_missing_before
MVI_40211,201,0,1831,1855,25,False,False,True,False,gt_missing_before
MVI_40211,203,0,1867,1871,5,False,True,False,False,gt_missing_after
MVI_40211,205,0,1912,1919,8,False,True,True,True,
MVI_40211,207,0,1886,1906,21,False,False,True,False,gt_missing_before
MVI_40211,210,0,1921,1941,21,False,False,True,False,gt_missing_before
MVI_40211,213,0,1931,1950,20,False,False,False,False,gt_missing_before
MVI_40212,3,0,1,14,14,False,False,True,False,gt_missing_before
MVI_40212,5,0,11,19,9,False,False,True,False,gt_missing_before
MVI_40212,6,0,26,48,23,False,False,True,False,gt_missing_before
MVI_40212,8,0,31,66,36,False,False,False,False,gt_missing_before
MVI_40212,11,0,56,60,5,False,False,True,False,gt_missing_before
MVI_40212,15,0,86,107,22,False,False,True,False,gt_missing_before
MVI_40212,18,0,114,116,3,False,True,False,False,gt_missing_after
MVI_40212,22,0,156,174,19,False,False,True,False,gt_missing_before
MVI_40212,23,0,188,191,4,False,True,True,True,
MVI_40212,26,0,186,191,6,False,False,False,False,gt_missing_before
MVI_40212,27,0,191,201,11,False,False,True,False,gt_missing_before
MVI_40212,28,0,201,222,22,False,False,True,False,gt_missing_before
MVI_40212,29,0,273,276,4,False,True,False,False,gt_missing_after
MVI_40212,33,0,251,306,56,False,True,False,False,gt_missing_after
MVI_40212,38,0,309,333,25,False,True,True,True,
MVI_40212,39,0,311,351,41,False,False,True,False,gt_missing_before
MVI_40212,40,0,340,381,42,False,True,False,False,gt_missing_after
MVI_40212,44,0,341,364,24,False,False,True,False,gt_missing_before
MVI_40212,48,0,366,389,24,False,False,True,False,gt_missing_before
MVI_40212,52,0,396,416,21,False,False,True,False,gt_missing_before
MVI_40212,53,0,410,411,2,True,True,True,True,
MVI_40212,53,1,415,416,2,False,True,False,False,gt_missing_after
MVI_40212,54,0,401,430,30,False,False,True,False,gt_missing_before
MVI_40212,57,0,436,464,29,False,False,True,False,gt_missing_before
MVI_40212,59,0,451,484,34,False,True,True,True,
MVI_40212,62,0,466,489,24,False,False,True,False,gt_missing_before
MVI_40212,62,1,505,506,2,False,True,False,False,gt_missing_after
MVI_40212,64,0,476,481,6,False,False,False,False,gt_missing_before
MVI_40212,66,0,516,543,28,False,False,True,False,gt_missing_before
MVI_40212,68,0,536,541,6,False,False,False,False,gt_missing_before
MVI_40212,71,0,541,547,7,False,False,True,False,gt_missing_before
MVI_40212,71,1,551,594,44,False,True,True,True,
MVI_40212,71,2,600,601,2,False,True,False,False,gt_missing_after
MVI_40212,74,0,566,590,25,False,False,True,False,gt_missing_before
MVI_40212,75,0,566,583,18,False,False,True,False,gt_missing_before
MVI_40212,77,0,576,604,29,False,False,True,False,gt_missing_before
MVI_40212,77,1,610,611,2,False,True,True,True,
MVI_40212,78,0,593,596,4,False,True,False,False,gt_missing_after
MVI_40212,79,0,601,626,26,False,False,True,False,gt_missing_before
MVI_40212,80,0,601,619,19,False,False,True,False,gt_missing_before
MVI_40212,83,0,626,648,23,False,False,True,False,gt_missing_before
MVI_40212,86,0,661,685,25,False,False,True,False,gt_missing_before
MVI_40212,87,0,671,691,21,False,True,True,True,
MVI_40212,88,0,666,671,6,False,False,False,False,gt_missing_before
MVI_40212,89,0,671,681,11,False,False,True,False,gt_missing_before
MVI_40212,92,0,696,725,30,False,True,True,True,
MVI_40212,93,0,738,746,9,False,True,False,False,gt_missing_after
MVI_40212,94,0,743,763,21,False,True,True,True,
MVI_40212,95,0,711,731,21,False,False,True,False,gt_missing_before
MVI_40212,97,0,716,721,6,False,False,False,False,gt_missing_before
MVI_40212,98,0,721,728,8,False,False,True,False,gt_missing_before
MVI_40212,102,0,751,791,41,False,True,True,True,
MVI_40212,104,0,751,776,26,False,False,True,False,gt_missing_before
MVI_40212,105,0,782,804,23,False,True,True,True,
MVI_40212,108,0,799,826,28,False,True,True,True,
MVI_40212,111,0,807,832,26,False,True,True,True,
MVI_40212,115,0,846,873,28,False,False,True,False,gt_missing_before
MVI_40212,118,0,904,911,8,False,True,True,True,
MVI_40212,119,0,905,911,7,False,True,False,False,gt_missing_after
MVI_40212,121,0,912,933,22,False,True,True,True,
MVI_40212,131,0,981,991,11,False,False,True,False,gt_missing_before
MVI_40212,132,0,981,1001,21,False,False,True,False,gt_missing_before
MVI_40212,133,0,996,1021,26,False,False,True,False,gt_missing_before
MVI_40212,135,0,1009,1015,7,False,True,True,True,
MVI_40212,136,0,1011,1056,46,True,True,True,True,
MVI_40212,139,0,1021,1045,25,False,False,True,False,gt_missing_before
MVI_40212,140,0,1046,1067,22,False,False,True,False,gt_missing_before
MVI_40212,142,0,1051,1056,6,False,False,False,False,gt_missing_before
MVI_40212,146,0,1086,1110,25,False,False,True,False,gt_missing_before
MVI_40212,147,0,1136,1156,21,False,True,False,False,gt_missing_after
MVI_40212,148,0,1123,1144,22,False,True,True,True,
MVI_40212,152,0,1146,1151,6,False,False,False,False,gt_missing_before
MVI_40212,156,0,1176,1195,20,False,False,True,False,gt_missing_before
MVI_40212,159,0,1206,1226,21,False,False,True,False,gt_missing_before
MVI_40212,163,0,1241,1246,6,False,False,False,False,gt_missing_before
MVI_40212,164,0,1251,1272,22,False,False,True,False,gt_missing_before
MVI_40212,166,0,1267,1275,9,False,True,True,True,
MVI_40212,170,0,1311,1316,6,False,False,False,False,gt_missing_before
MVI_40212,172,0,1340,1364,25,False,True,True,True,
MVI_40212,175,0,1371,1376,6,False,False,False,False,gt_missing_before
MVI_40212,178,0,1416,1437,22,False,False,True,False,gt_missing_before
MVI_40212,179,0,1421,1441,21,False,True,True,True,
MVI_40212,182,0,1441,1461,21,False,False,True,False,gt_missing_before
MVI_40212,183,0,1463,1466,4,False,True,False,False,gt_missing_after
MVI_40212,188,0,1516,1521,6,False,False,False,False,gt_missing_before
MVI_40212,189,0,1527,1541,15,False,True,False,False,gt_missing_after
MVI_40212,190,0,1521,1543,23,False,False,True,False,gt_missing_before
MVI_40212,192,0,1540,1541,2,False,True,False,False,gt_missing_after
MVI_40212,194,0,1548,1571,24,False,True,True,True,
MVI_40212,197,0,1551,1570,20,False,False,True,False,gt_missing_before
MVI_40212,198,0,1565,1572,8,False,False,True,False,gt_missing_before
MVI_40212,200,0,1591,1612,22,False,False,True,False,gt_missing_before
MVI_40212,202,0,1616,1619,4,False,False,True,False,gt_missing_before
MVI_40212,204,0,1631,1660,30,False,True,True,True,
MVI_40212,205,0,1643,1676,34,False,True,False,False,gt_missing_after
MVI_40212,206,0,1636,1659,24,False,False,True,False,gt_missing_before
MVI_40212,207,0,1636,1676,41,False,False,False,False,gt_missing_before
MVI_40212,209,0,1656,1661,6,False,False,False,False,gt_missing_before
MVI_40212,210,0,1676,1682,7,False,True,True,True,
MVI_40212,210,1,1688,1690,3,False,True,False,False,gt_missing_after
MVI_40213,5,0,10,12,3,False,True,True,True,
MVI_40213,10,0,26,31,6,False,False,False,False,gt_missing_before
MVI_40213,11,0,51,71,21,False,True,True,True,
MVI_40213,12,0,46,72,27,False,True,True,True,
MVI_40213,13,0,46,63,18,False,False,True,False,gt_missing_before
MVI_40213,14,0,91,106,16,False,True,False,False,gt_missing_after
MVI_40213,15,0,71,91,21,False,True,True,True,
MVI_40213,16,0,66,71,6,False,False,False,False,gt_missing_before
MVI_40213,17,0,71,106,36,False,False,True,False,gt_missing_before
MVI_40213,20,0,76,97,22,False,False,True,False,gt_missing_before
MVI_40213,22,0,116,141,26,False,True,False,False,gt_missing_after
MVI_40213,25,0,121,144,24,False,False,True,False,gt_missing_before
MVI_40213,26,0,131,136,6,False,False,False,False,gt_missing_before
MVI_40213,28,0,156,162,7,False,False,True,False,gt_missing_before
MVI_40213,29,0,166,171,6,False,False,False,False,gt_missing_before
MVI_40213,31,0,206,210,5,False,False,True,False,gt_missing_before
MVI_40213,36,0,241,268,28,False,False,True,False,gt_missing_before
MVI_40213,42,0,276,280,5,False,False,True,False,gt_missing_before
MVI_40213,44,0,316,339,24,False,False,True,False,gt_missing_before
MVI_40213,45,0,316,347,32,False,False,True,False,gt_missing_before
MVI_40213,45,1,354,356,3,False,True,False,False,gt_missing_after
MVI_40213,48,0,346,351,6,False,False,False,False,gt_missing_before
MVI_40213,51,0,366,390,25,False,False,True,False,gt_missing_before
MVI_40213,52,0,376,381,6,False,False,False,False,gt_missing_before
MVI_40213,56,0,387,416,30,False,True,True,True,
MVI_40213,57,0,386,389,4,False,False,True,False,gt_missing_before
MVI_40213,57,1,399,405,7,False,True,True,True,
MVI_40213,58,0,391,396,6,False,False,False,False,gt_missing_before
MVI_40213,62,0,436,461,26,False,False,True,False,gt_missing_before
MVI_40213,65,0,461,465,5,False,False,True,False,gt_missing_before
MVI_40213,67,0,482,486,5,False,True,False,False,gt_missing_after
MVI_40213,68,0,481,506,26,False,False,True,False,gt_missing_before
MVI_40213,69,0,483,485,3,False,True,True,True,
MVI_40213,69,1,491,495,5,False,True,True,True,
MVI_40213,70,0,509,516,8,False,True,False,False,gt_missing_after
MVI_40213,76,0,536,557,22,False,False,True,False,gt_missing_before
MVI_40213,77,0,546,566,21,False,False,True,False,gt_missing_before
MVI_40213,79,0,547,551,5,False,True,False,False,gt_missing_after
MVI_40213,80,0,570,601,32,False,True,True,True,
MVI_40213,80,1,613,621,9,False,True,False,False,gt_missing_after
MVI_40213,83,0,570,592,23,False,True,True,True,
MVI_40213,85,0,591,631,41,False,True,True,True,
MVI_40213,87,0,596,636,41,False,True,True,True,
MVI_40213,88,0,591,612,22,False,False,True,False,gt_missing_before
MVI_40213,90,0,611,635,25,False,False,True,False,gt_missing_before
MVI_40213,93,0,629,631,3,False,True,False,False,gt_missing_after
MVI_40213,97,0,677,686,10,False,True,True,True,
MVI_40213,98,0,666,704,39,False,True,True,True,
MVI_40213,101,0,681,703,23,False,False,True,False,gt_missing_before
MVI_40213,103,0,716,725,10,False,True,True,True,
MVI_40213,104,0,787,791,5,False,True,False,False,gt_missing_after
MVI_40213,110,0,800,811,12,True,True,False,False,gt_missing_after
MVI_40213,111,0,776,806,31,True,True,True,True,
MVI_40213,112,0,771,797,27,False,False,True,False,gt_missing_before
MVI_40213,114,0,776,811,36,False,False,True,False,gt_missing_before
MVI_40213,119,0,806,832,27,False,False,True,False,gt_missing_before
MVI_40213,120,0,812,816,5,False,True,False,False,gt_missing_after
MVI_40213,121,0,831,857,27,False,False,True,False,gt_missing_before
MVI_40213,122,0,831,871,41,False,False,False,False,gt_missing_before
MVI_40213,125,0,842,846,5,False,True,False,False,gt_missing_after
MVI_40213,127,0,856,883,28,False,False,True,False,gt_missing_before
MVI_40213,128,0,856,901,46,False,False,True,False,gt_missing_before
MVI_40213,129,0,876,898,23,False,False,True,False,gt_missing_before
MVI_40213,132,0,908,911,4,False,True,False,False,gt_missing_after
MVI_40213,137,0,936,956,21,False,False,True,False,gt_missing_before
MVI_40213,138,0,936,981,46,False,False,False,False,gt_missing_before
